"band_id","b_age_code","b_sex_code","banding_day","banding_month","banding_year","encounter_year","e_present_condition_code","l_d","encounter_month"
97890275,1,5,30,6,2004,NA,1720,"alive",NA
97890276,1,5,30,6,2004,NA,1720,"alive",NA
97890277,1,4,30,6,2004,NA,1720,"alive",NA
97890278,1,5,30,6,2004,NA,1720,"alive",NA
97890279,1,4,30,6,2004,NA,1720,"alive",NA
97890280,1,4,30,6,2004,NA,1720,"alive",NA
97890281,1,4,30,6,2004,NA,1720,"alive",NA
97890282,1,4,30,6,2004,NA,1720,"alive",NA
97890283,1,5,30,6,2004,NA,1720,"alive",NA
97890284,1,4,30,6,2004,NA,1720,"alive",NA
97890285,1,5,30,6,2004,NA,1720,"alive",NA
97890286,1,4,30,6,2004,NA,1720,"alive",NA
97890287,1,5,30,6,2004,NA,1720,"alive",NA
97890288,1,5,30,6,2004,NA,1720,"alive",NA
97890289,1,4,30,6,2004,NA,1720,"alive",NA
97890290,1,4,30,6,2004,NA,1720,"alive",NA
97890291,1,5,30,6,2004,NA,1720,"alive",NA
97890292,1,5,30,6,2004,NA,1720,"alive",NA
97890293,1,4,30,6,2004,NA,1720,"alive",NA
97890294,1,4,30,6,2004,NA,1720,"alive",NA
97890295,1,4,30,6,2004,NA,1720,"alive",NA
97890296,1,4,30,6,2004,NA,1720,"alive",NA
97890297,1,4,30,6,2004,NA,1720,"alive",NA
97890298,1,4,30,6,2004,NA,1720,"alive",NA
97890299,1,5,30,6,2004,NA,1720,"alive",NA
97890300,1,4,30,6,2004,NA,1720,"alive",NA
97890301,1,5,29,6,2004,NA,1720,"alive",NA
97890302,1,4,29,6,2004,2007,1720,"alive",NA
97890302,1,4,29,6,2004,2007,1720,"alive",NA
97890303,1,4,29,6,2004,2006,1720,"alive",NA
97890304,1,4,29,6,2004,NA,1720,"alive",NA
97890305,1,5,29,6,2004,NA,1720,"alive",NA
97890306,1,4,29,6,2004,NA,1720,"alive",NA
97890307,1,4,29,6,2004,2006,1720,"alive",NA
97890308,1,4,29,6,2004,NA,1720,"alive",NA
97890309,1,5,29,6,2004,NA,1720,"alive",NA
97890310,1,5,29,6,2004,NA,1720,"alive",NA
97890311,1,5,29,6,2004,NA,1720,"alive",NA
97890312,1,5,29,6,2004,NA,1720,"alive",NA
97890313,1,4,29,6,2004,NA,1720,"alive",NA
97890314,1,4,29,6,2004,NA,1720,"alive",NA
97890315,1,5,29,6,2004,NA,1720,"alive",NA
97890316,1,4,29,6,2004,NA,1720,"alive",NA
97890317,1,5,29,6,2004,2008,1720,"alive",NA
97890317,1,5,29,6,2004,2007,1720,"alive",NA
97890318,1,5,29,6,2004,NA,1720,"alive",NA
97890319,1,4,29,6,2004,NA,1720,"alive",NA
97890320,1,4,29,6,2004,2006,1720,"alive",NA
97890321,1,4,29,6,2004,NA,1720,"alive",NA
97890322,1,5,29,6,2004,NA,1720,"alive",NA
97890323,1,4,29,6,2004,NA,1720,"alive",NA
97890324,1,4,29,6,2004,NA,1720,"alive",NA
97890325,1,5,29,6,2004,2006,1720,"alive",NA
97890326,1,5,29,6,2004,NA,1720,"alive",NA
97890327,1,4,29,6,2004,NA,1720,"alive",NA
97890328,1,4,29,6,2004,NA,1720,"alive",NA
97890329,1,4,29,6,2004,NA,1720,"alive",NA
97890330,1,5,29,6,2004,NA,1720,"alive",NA
97890331,1,4,29,6,2004,2006,1720,"alive",NA
97890332,1,5,29,6,2004,NA,1720,"alive",NA
97890333,1,5,29,6,2004,NA,1720,"alive",NA
97890334,1,4,29,6,2004,2006,1720,"alive",NA
97890334,1,4,29,6,2004,2007,1720,"alive",NA
97890335,1,4,29,6,2004,NA,1720,"alive",NA
97890336,1,4,29,6,2004,NA,1720,"alive",NA
97890337,1,5,29,6,2004,NA,1720,"alive",NA
97890338,1,5,29,6,2004,NA,1720,"alive",NA
97890339,1,5,29,6,2004,NA,1720,"alive",NA
97890340,1,5,29,6,2004,NA,1720,"alive",NA
97890341,1,5,29,6,2004,NA,1720,"alive",NA
97890342,1,5,29,6,2004,NA,1720,"alive",NA
97890343,1,5,29,6,2004,NA,1720,"alive",NA
97890344,1,5,29,6,2004,NA,1720,"alive",NA
97890345,1,5,29,6,2004,NA,1720,"alive",NA
97890346,1,5,29,6,2004,NA,1720,"alive",NA
97890347,1,5,29,6,2004,NA,1720,"alive",NA
97890348,1,5,29,6,2004,2007,1720,"alive",NA
97890348,1,5,29,6,2004,2006,1720,"alive",NA
97890349,1,5,29,6,2004,NA,1720,"alive",NA
97890350,2,4,23,6,2009,NA,1,"alive",NA
97890351,1,5,1,7,2004,NA,1720,"alive",NA
97890352,1,4,1,7,2004,NA,1720,"alive",NA
97890353,1,5,1,7,2004,NA,1720,"alive",NA
97890354,1,4,1,7,2004,NA,1720,"alive",NA
97890355,1,5,1,7,2004,NA,1720,"alive",NA
97890356,1,4,1,7,2004,NA,1720,"alive",NA
97890357,1,5,1,7,2004,NA,1720,"alive",NA
97890358,1,4,1,7,2004,NA,1720,"alive",NA
97890359,1,5,1,7,2004,NA,1720,"alive",NA
97890360,1,5,1,7,2004,NA,1720,"alive",NA
97890361,1,4,1,7,2004,NA,1720,"alive",NA
97890362,1,4,1,7,2004,NA,1720,"alive",NA
97890363,1,4,1,7,2004,NA,1720,"alive",NA
97890364,1,4,1,7,2004,NA,1720,"alive",NA
97890365,1,4,1,7,2004,NA,1720,"alive",NA
97890366,1,4,1,7,2004,NA,1720,"alive",NA
97890367,1,4,1,7,2004,NA,1720,"alive",NA
97890368,1,5,1,7,2004,NA,1720,"alive",NA
97890369,1,4,1,7,2004,NA,1720,"alive",NA
97890370,1,4,1,7,2004,NA,1720,"alive",NA
97890371,1,4,1,7,2004,NA,1720,"alive",NA
97890372,1,4,1,7,2004,NA,1720,"alive",NA
97890373,1,5,1,7,2004,NA,1720,"alive",NA
97890374,1,5,1,7,2004,NA,1720,"alive",NA
97890375,1,4,1,7,2004,NA,1720,"alive",NA
97890376,1,4,1,7,2004,NA,1720,"alive",NA
97890377,1,4,1,7,2004,NA,1720,"alive",NA
97890378,1,4,1,7,2004,NA,1720,"alive",NA
97890379,1,4,1,7,2004,NA,1720,"alive",NA
97890380,1,5,1,7,2004,NA,1720,"alive",NA
97890381,1,5,1,7,2004,NA,1720,"alive",NA
97890382,1,5,1,7,2004,NA,1720,"alive",NA
97890383,1,5,1,7,2004,NA,1720,"alive",NA
97890384,1,4,1,7,2004,NA,1720,"alive",NA
97890385,1,5,1,7,2004,NA,1720,"alive",NA
97890386,1,5,1,7,2004,NA,1720,"alive",NA
97890387,1,5,1,7,2004,NA,1720,"alive",NA
97890388,1,5,1,7,2004,NA,1720,"alive",NA
97890389,1,4,1,7,2004,NA,1720,"alive",NA
97890390,1,5,1,7,2004,NA,1720,"alive",NA
97890391,1,4,1,7,2004,NA,1720,"alive",NA
97890392,1,5,1,7,2004,NA,1720,"alive",NA
97890393,1,5,1,7,2004,NA,1720,"alive",NA
97890394,1,4,1,7,2004,NA,1720,"alive",NA
97890395,1,5,1,7,2004,NA,1720,"alive",NA
97890396,1,5,1,7,2004,NA,1720,"alive",NA
97890397,1,5,1,7,2004,NA,1720,"alive",NA
97890398,1,4,1,7,2004,NA,1720,"alive",NA
97890399,1,4,1,7,2004,NA,1720,"alive",NA
97890400,1,4,1,7,2004,NA,1720,"alive",NA
97890401,1,4,23,6,2009,NA,1,"alive",NA
97890402,1,4,23,6,2009,NA,1,"alive",NA
97890403,1,4,23,6,2009,NA,1,"alive",NA
97890404,1,4,23,6,2009,NA,1,"alive",NA
97890405,1,4,23,6,2009,NA,1,"alive",NA
97890406,1,4,23,6,2009,NA,1,"alive",NA
97890407,1,4,23,6,2009,NA,1,"alive",NA
97890408,1,4,23,6,2009,NA,1,"alive",NA
97890409,1,4,23,6,2009,NA,1,"alive",NA
97890410,1,5,23,6,2009,NA,1,"alive",NA
97890411,1,5,24,6,2009,NA,1,"alive",NA
97890412,1,4,24,6,2009,NA,1,"alive",NA
97890413,1,4,24,6,2009,NA,1,"alive",NA
97890414,1,4,24,6,2009,NA,1,"alive",NA
97890415,1,4,24,6,2009,NA,1,"alive",NA
97890416,1,0,24,6,2009,NA,1,"alive",NA
97890417,2,4,24,6,2009,NA,1,"alive",NA
97890418,1,4,24,6,2009,NA,1,"alive",NA
97890419,2,4,24,6,2009,NA,4,"alive",NA
97890420,1,4,24,6,2009,NA,4,"alive",NA
97890421,1,4,24,6,2009,NA,1,"alive",NA
97890422,1,5,24,6,2009,NA,1,"alive",NA
97890423,1,5,24,6,2009,NA,4,"alive",NA
97890424,1,4,24,6,2009,NA,1,"alive",NA
97890425,2,0,24,6,2009,NA,4,"alive",NA
97890426,1,4,24,6,2009,NA,1,"alive",NA
97890427,2,0,24,6,2009,NA,1,"alive",NA
97890428,1,4,24,6,2009,NA,4,"alive",NA
97890429,1,0,24,6,2009,NA,4,"alive",NA
97890430,1,5,24,6,2009,NA,4,"alive",NA
97890431,1,4,24,6,2009,NA,4,"alive",NA
97890432,1,4,24,6,2009,NA,1,"alive",NA
97890433,1,4,24,6,2009,NA,4,"alive",NA
97890434,1,0,24,6,2009,NA,1,"alive",NA
97890435,1,5,24,6,2009,NA,1,"alive",NA
97890436,1,4,24,6,2009,NA,4,"alive",NA
97890437,1,4,24,6,2009,NA,1,"alive",NA
97890438,2,0,24,6,2009,NA,4,"alive",NA
97890439,1,4,24,6,2009,NA,1,"alive",NA
97890440,1,5,24,6,2009,NA,1,"alive",NA
97890441,1,0,24,6,2009,NA,1,"alive",NA
97890442,1,0,24,6,2009,NA,1,"alive",NA
97890443,2,0,24,6,2009,NA,4,"alive",NA
97890444,1,4,24,6,2009,NA,1,"alive",NA
97890445,1,0,24,6,2009,NA,4,"alive",NA
97890446,1,4,24,6,2009,NA,1,"alive",NA
97890447,1,4,24,6,2009,NA,4,"alive",NA
97890448,1,0,24,6,2009,NA,4,"alive",NA
97890449,1,0,24,6,2009,NA,4,"alive",NA
97890450,1,0,24,6,2009,NA,1,"alive",NA
97890451,1,4,24,6,2009,NA,1,"alive",NA
97890452,1,0,24,6,2009,NA,4,"alive",NA
97890453,2,0,24,6,2009,NA,4,"alive",NA
97890454,1,4,24,6,2009,NA,4,"alive",NA
97890455,1,0,24,6,2009,NA,1,"alive",NA
97890456,1,4,24,6,2009,NA,1,"alive",NA
97890457,1,0,24,6,2009,NA,1,"alive",NA
97890458,1,4,24,6,2009,NA,1,"alive",NA
97890459,1,5,24,6,2009,NA,1,"alive",NA
97890460,1,0,24,6,2009,NA,4,"alive",NA
97890461,1,4,24,6,2009,NA,1,"alive",NA
97890462,1,5,24,6,2009,NA,4,"alive",NA
97890463,1,4,24,6,2009,NA,4,"alive",NA
97890464,1,0,24,6,2009,NA,4,"alive",NA
97890465,1,4,24,6,2009,NA,1,"alive",NA
97890466,2,5,24,6,2009,NA,1,"alive",NA
97890467,1,0,24,6,2009,NA,4,"alive",NA
97890468,1,4,24,6,2009,NA,4,"alive",NA
97890469,1,5,24,6,2009,NA,1,"alive",NA
97890470,1,0,24,6,2009,NA,1,"alive",NA
97890472,1,5,24,6,2009,NA,4,"alive",NA
97890473,1,5,24,6,2009,NA,1,"alive",NA
97890474,1,4,24,6,2009,NA,4,"alive",NA
97890475,1,4,24,6,2009,NA,1,"alive",NA
97890476,1,4,24,6,2009,NA,1,"alive",NA
97890477,1,0,24,6,2009,NA,4,"alive",NA
97890478,1,5,24,6,2009,NA,4,"alive",NA
97890479,1,0,24,6,2009,NA,4,"alive",NA
97890480,1,4,24,6,2009,NA,4,"alive",NA
97890481,2,0,24,6,2009,NA,4,"alive",NA
97890482,1,0,24,6,2009,NA,1,"alive",NA
97890483,1,4,24,6,2009,NA,1,"alive",NA
97890484,1,4,24,6,2009,NA,1,"alive",NA
97890485,1,0,24,6,2009,NA,4,"alive",NA
97890486,1,0,24,6,2009,NA,1,"alive",NA
97890487,1,0,24,6,2009,NA,1,"alive",NA
97890488,2,0,24,6,2009,NA,4,"alive",NA
97890489,2,0,24,6,2009,NA,4,"alive",NA
97890490,2,0,24,6,2009,NA,1,"alive",NA
97890491,1,0,24,6,2009,NA,1,"alive",NA
97890492,1,0,24,6,2009,NA,4,"alive",NA
97890493,1,5,24,6,2009,NA,1,"alive",NA
97890494,2,0,24,6,2009,NA,1,"alive",NA
97890495,1,5,24,6,2009,NA,1,"alive",NA
97890496,1,5,24,6,2009,NA,4,"alive",NA
97890497,1,0,24,6,2009,NA,4,"alive",NA
97890498,1,0,24,6,2009,NA,1,"alive",NA
97890499,1,0,24,6,2009,NA,4,"alive",NA
97890500,1,0,24,6,2009,NA,1,"alive",NA
98848801,1,5,23,6,2009,NA,1,"alive",NA
98848802,1,5,23,6,2009,NA,1,"alive",NA
98848803,1,5,23,6,2009,NA,1,"alive",NA
98848804,1,5,23,6,2009,NA,1,"alive",NA
98848805,1,4,23,6,2009,NA,1,"alive",NA
98848806,1,4,23,6,2009,NA,1,"alive",NA
98848807,1,5,23,6,2009,NA,1,"alive",NA
98848808,1,4,23,6,2009,NA,1,"alive",NA
98848809,2,4,23,6,2009,NA,1,"alive",NA
98848810,2,5,23,6,2009,NA,1,"alive",NA
98848811,2,5,23,6,2009,NA,1,"alive",NA
98848812,2,5,23,6,2009,NA,1,"alive",NA
98848813,2,5,23,6,2009,NA,1,"alive",NA
98848814,2,4,23,6,2009,NA,1,"alive",NA
98848815,2,5,23,6,2009,NA,1,"alive",NA
98848817,2,4,23,6,2009,NA,1,"alive",NA
98848818,1,4,23,6,2009,NA,1,"alive",NA
98848819,2,4,23,6,2009,NA,1,"alive",NA
98848820,2,5,23,6,2009,NA,1,"alive",NA
98848821,2,4,23,6,2009,NA,1,"alive",NA
98848822,2,4,23,6,2009,NA,1,"alive",NA
98848823,2,5,23,6,2009,NA,1,"alive",NA
98848824,2,5,23,6,2009,NA,1,"alive",NA
98848825,2,5,23,6,2009,NA,1,"alive",NA
98848826,2,5,23,6,2009,NA,1,"alive",NA
98848827,2,4,23,6,2009,NA,1,"alive",NA
98848828,2,5,23,6,2009,NA,1,"alive",NA
98848829,2,4,23,6,2009,NA,1,"alive",NA
98848830,2,5,23,6,2009,NA,1,"alive",NA
98848831,2,5,23,6,2009,NA,1,"alive",NA
98848832,2,4,23,6,2009,NA,1,"alive",NA
98848833,2,5,23,6,2009,NA,1,"alive",NA
98848834,2,4,23,6,2009,NA,1,"alive",NA
98848835,2,5,23,6,2009,NA,1,"alive",NA
98848836,2,5,23,6,2009,NA,1,"alive",NA
98848837,2,4,23,6,2009,NA,1,"alive",NA
98848838,1,5,23,6,2009,NA,1,"alive",NA
98848839,1,4,23,6,2009,NA,1,"alive",NA
98848840,1,4,23,6,2009,NA,1,"alive",NA
98848841,1,4,23,6,2009,NA,1,"alive",NA
98848842,1,4,23,6,2009,NA,1,"alive",NA
98848843,1,4,23,6,2009,NA,1,"alive",NA
98848844,1,5,23,6,2009,NA,1,"alive",NA
98848845,1,4,23,6,2009,NA,1,"alive",NA
98848846,1,4,23,6,2009,NA,1,"alive",NA
98848847,1,5,23,6,2009,NA,1,"alive",NA
98848848,1,4,23,6,2009,NA,1,"alive",NA
98848849,1,4,23,6,2009,NA,1,"alive",NA
98848850,1,4,23,6,2009,NA,1,"alive",NA
98848851,1,4,23,6,2009,NA,1,"alive",NA
98848852,1,5,23,6,2009,NA,1,"alive",NA
98848853,1,4,23,6,2009,NA,1,"alive",NA
98848854,1,4,23,6,2009,NA,1,"alive",NA
98848855,1,4,23,6,2009,NA,1,"alive",NA
98848856,1,5,23,6,2009,NA,1,"alive",NA
98848857,1,5,23,6,2009,NA,1,"alive",NA
98848858,1,4,23,6,2009,NA,1,"alive",NA
98848859,1,4,23,6,2009,NA,1,"alive",NA
98848860,2,4,23,6,2009,NA,1,"alive",NA
98848861,1,5,23,6,2009,NA,1,"alive",NA
98848862,1,4,23,6,2009,NA,1,"alive",NA
98848863,1,4,23,6,2009,NA,1,"alive",NA
98848864,1,5,23,6,2009,NA,1,"alive",NA
98848865,1,4,23,6,2009,NA,1,"alive",NA
98848866,1,5,23,6,2009,NA,1,"alive",NA
98848867,1,4,23,6,2009,NA,1,"alive",NA
98848868,1,5,23,6,2009,NA,1,"alive",NA
98848869,1,5,23,6,2009,NA,1,"alive",NA
98848870,1,5,23,6,2009,NA,1,"alive",NA
98848871,1,4,23,6,2009,NA,1,"alive",NA
98848872,1,5,23,6,2009,NA,1,"alive",NA
98848873,1,4,23,6,2009,NA,1,"alive",NA
98848874,1,4,23,6,2009,NA,1,"alive",NA
98848875,1,4,23,6,2009,NA,1,"alive",NA
98848876,1,5,23,6,2009,NA,1,"alive",NA
98848877,1,5,23,6,2009,NA,1,"alive",NA
98848878,1,5,23,6,2009,NA,1,"alive",NA
98848879,1,5,23,6,2009,NA,1,"alive",NA
98848880,1,4,23,6,2009,NA,1,"alive",NA
98848881,1,4,23,6,2009,NA,1,"alive",NA
98848882,2,5,23,6,2009,NA,1,"alive",NA
98848883,1,4,23,6,2009,NA,1,"alive",NA
98848884,1,5,23,6,2009,NA,1,"alive",NA
98848885,1,4,23,6,2009,NA,1,"alive",NA
98848886,1,5,23,6,2009,NA,1,"alive",NA
98848887,1,5,23,6,2009,NA,1,"alive",NA
98848888,2,5,23,6,2009,NA,1,"alive",NA
98848889,2,5,23,6,2009,NA,1,"alive",NA
98848890,2,4,23,6,2009,NA,1,"alive",NA
98848891,1,5,23,6,2009,NA,1,"alive",NA
98848892,2,4,23,6,2009,NA,1,"alive",NA
98848893,1,4,23,6,2009,NA,1,"alive",NA
98848894,1,5,23,6,2009,NA,1,"alive",NA
98848895,1,4,23,6,2009,NA,1,"alive",NA
98848896,2,4,23,6,2009,NA,1,"alive",NA
98848897,2,5,23,6,2009,NA,1,"alive",NA
98848898,2,4,23,6,2009,NA,1,"alive",NA
98848899,1,4,23,6,2009,NA,1,"alive",NA
98848900,1,4,23,6,2009,NA,1,"alive",NA
98848901,2,4,29,6,2004,2007,1720,"alive",NA
98848901,2,4,29,6,2004,2006,1720,"alive",NA
98848902,2,4,29,6,2004,NA,1720,"alive",NA
98848903,2,5,29,6,2004,NA,1720,"alive",NA
98848904,1,4,29,6,2004,NA,1720,"alive",NA
98848905,1,5,29,6,2004,NA,1720,"alive",NA
98848906,1,4,29,6,2004,NA,1720,"alive",NA
98848907,1,5,29,6,2004,NA,1720,"alive",NA
98848908,1,4,29,6,2004,NA,1720,"alive",NA
98848909,1,4,29,6,2004,NA,1720,"alive",NA
98848910,1,4,29,6,2004,NA,1720,"alive",NA
98848911,1,5,29,6,2004,NA,1720,"alive",NA
98848912,1,5,29,6,2004,NA,1720,"alive",NA
98848913,1,5,29,6,2004,NA,1720,"alive",NA
98848914,1,5,29,6,2004,NA,1720,"alive",NA
98848915,1,5,29,6,2004,NA,1720,"alive",NA
98848916,1,5,29,6,2004,NA,1720,"alive",NA
98848917,1,5,29,6,2004,NA,1720,"alive",NA
98848918,1,5,29,6,2004,NA,1720,"alive",NA
98848919,1,5,29,6,2004,NA,1720,"alive",NA
98848920,1,4,29,6,2004,NA,1720,"alive",NA
98848921,1,5,29,6,2004,NA,1720,"alive",NA
98848922,1,4,29,6,2004,2010,1720,"alive",NA
98848923,1,5,29,6,2004,NA,1720,"alive",NA
98848924,1,5,29,6,2004,NA,1720,"alive",NA
98848925,1,4,29,6,2004,NA,1720,"alive",NA
98848926,1,4,29,6,2004,NA,1720,"alive",NA
98848927,1,5,29,6,2004,NA,1720,"alive",NA
98848928,1,5,29,6,2004,NA,1720,"alive",NA
98848929,1,5,29,6,2004,NA,1720,"alive",NA
98848930,1,4,29,6,2004,NA,1720,"alive",NA
98848931,1,4,29,6,2004,NA,1720,"alive",NA
98848932,1,5,29,6,2004,NA,1720,"alive",NA
98848933,1,4,29,6,2004,NA,1720,"alive",NA
98848934,1,5,29,6,2004,NA,1720,"alive",NA
98848935,1,4,29,6,2004,NA,1720,"alive",NA
98848936,1,5,29,6,2004,NA,1720,"alive",NA
98848937,1,5,29,6,2004,NA,1720,"alive",NA
98848938,1,5,29,6,2004,NA,1720,"alive",NA
98848939,1,5,29,6,2004,NA,1720,"alive",NA
98848940,1,5,29,6,2004,NA,1720,"alive",NA
98848941,1,5,29,6,2004,NA,1720,"alive",NA
98848942,1,4,29,6,2004,NA,1720,"alive",NA
98848943,1,4,29,6,2004,NA,1720,"alive",NA
98848944,1,4,29,6,2004,NA,1720,"alive",NA
98848945,1,4,29,6,2004,NA,1720,"alive",NA
98848946,1,4,29,6,2004,2010,1720,"alive",NA
98848947,1,4,29,6,2004,NA,1720,"alive",NA
98848948,1,4,29,6,2004,NA,1720,"alive",NA
98848949,1,4,29,6,2004,NA,1720,"alive",NA
98848950,1,5,29,6,2004,NA,1720,"alive",NA
98848951,1,4,29,6,2004,NA,1720,"alive",NA
98848952,1,5,29,6,2004,NA,1720,"alive",NA
98848953,1,5,29,6,2004,NA,1720,"alive",NA
98848954,1,4,29,6,2004,NA,1720,"alive",NA
98848955,1,4,29,6,2004,NA,1720,"alive",NA
98848956,2,4,29,6,2004,NA,1720,"alive",NA
98848957,2,5,29,6,2004,2006,1720,"alive",NA
98848958,2,4,29,6,2004,NA,1720,"alive",NA
98848959,2,5,29,6,2004,2006,1720,"alive",NA
98848960,2,4,29,6,2004,NA,1720,"alive",NA
98848961,1,4,29,6,2004,2008,1720,"alive",NA
98848961,1,4,29,6,2004,2006,1720,"alive",NA
98848961,1,4,29,6,2004,2007,1720,"alive",NA
98848962,1,5,29,6,2004,NA,1720,"alive",NA
98848963,1,4,29,6,2004,NA,1720,"alive",NA
98848964,1,4,29,6,2004,NA,1720,"alive",NA
98848965,1,5,29,6,2004,2006,1720,"alive",NA
98848966,1,5,29,6,2004,NA,1720,"alive",NA
98848967,1,4,29,6,2004,NA,1720,"alive",NA
98848968,1,4,29,6,2004,NA,1720,"alive",NA
98848969,1,5,29,6,2004,2006,1720,"alive",NA
98848970,1,4,29,6,2004,NA,1720,"alive",NA
98848971,1,4,29,6,2004,NA,1720,"alive",NA
98848972,1,4,29,6,2004,2006,1720,"alive",NA
98848973,1,5,29,6,2004,2006,1720,"alive",NA
98848974,2,5,29,6,2004,2006,1720,"alive",NA
98848975,2,4,29,6,2004,NA,1720,"alive",NA
98848976,2,5,29,6,2004,NA,1720,"alive",NA
98848977,2,4,29,6,2004,2006,1720,"alive",NA
98848977,2,4,29,6,2004,2006,1720,"alive",NA
98848978,2,5,29,6,2004,NA,1720,"alive",NA
98848979,2,4,29,6,2004,NA,1720,"alive",NA
98848980,2,5,29,6,2004,2006,1720,"alive",NA
98848981,1,4,29,6,2004,NA,1720,"alive",NA
98848982,1,4,29,6,2004,2006,1720,"alive",NA
98848982,1,4,29,6,2004,2008,1720,"alive",NA
98848982,1,4,29,6,2004,2007,1720,"alive",NA
98848983,1,5,29,6,2004,NA,1720,"alive",NA
98848984,1,4,29,6,2004,NA,1720,"alive",NA
98848985,1,4,29,6,2004,NA,1720,"alive",NA
98848986,2,5,29,6,2004,2006,1720,"alive",NA
98848987,1,5,29,6,2004,2006,1720,"alive",NA
98848987,1,5,29,6,2004,2007,1720,"alive",NA
98848988,1,4,29,6,2004,NA,1720,"alive",NA
98848989,1,4,29,6,2004,NA,1720,"alive",NA
98848990,1,5,29,6,2004,2006,1720,"alive",NA
98848990,1,5,29,6,2004,2007,1720,"alive",NA
98848991,1,5,29,6,2004,NA,1720,"alive",NA
98848992,1,5,29,6,2004,2006,1720,"alive",NA
98848992,1,5,29,6,2004,2007,1720,"alive",NA
98848993,2,5,29,6,2004,2006,1720,"alive",NA
98848994,2,4,29,6,2004,NA,1720,"alive",NA
98848995,2,4,29,6,2004,2006,1720,"alive",NA
98848995,2,4,29,6,2004,2006,1720,"alive",NA
98848995,2,4,29,6,2004,2007,1720,"alive",NA
98848996,2,4,29,6,2004,NA,1720,"alive",NA
98848997,2,5,29,6,2004,2006,1720,"alive",NA
98848998,2,5,29,6,2004,2006,1720,"alive",NA
98848999,2,4,29,6,2004,2006,1720,"alive",NA
98848999,2,4,29,6,2004,2006,1720,"alive",NA
98849000,2,5,29,6,2004,NA,1720,"alive",NA
98849001,1,5,2,7,2003,NA,1,"alive",NA
98849002,1,5,2,7,2003,NA,1,"alive",NA
98849003,1,4,2,7,2003,NA,1,"alive",NA
98849004,1,4,2,7,2003,NA,1,"alive",NA
98849005,1,5,2,7,2003,NA,1,"alive",NA
98849006,1,4,2,7,2003,NA,1,"alive",NA
98849007,2,5,2,7,2003,NA,1,"alive",NA
98849008,1,4,2,7,2003,NA,1,"alive",NA
98849009,1,4,2,7,2003,NA,1,"alive",NA
98849010,1,4,2,7,2003,NA,1,"alive",NA
98849011,1,4,2,7,2003,NA,1,"alive",NA
98849012,2,5,2,7,2003,NA,1,"alive",NA
98849013,1,4,2,7,2003,NA,1,"alive",NA
98849014,1,4,2,7,2003,NA,1,"alive",NA
98849015,1,5,2,7,2003,NA,1,"alive",NA
98849016,2,5,2,7,2003,NA,1,"alive",NA
98849017,1,4,2,7,2003,NA,1,"alive",NA
98849018,1,5,2,7,2003,NA,1,"alive",NA
98849019,1,5,2,7,2003,NA,1,"alive",NA
98849020,1,5,2,7,2003,NA,1,"alive",NA
98849021,1,5,2,7,2003,NA,1,"alive",NA
98849022,1,5,2,7,2003,NA,1,"alive",NA
98849023,1,4,2,7,2003,NA,1,"alive",NA
98849024,1,4,2,7,2003,NA,1,"alive",NA
98849025,1,4,2,7,2003,NA,1,"alive",NA
98849026,1,4,2,7,2003,NA,1,"alive",NA
98849027,1,4,2,7,2003,NA,1,"alive",NA
98849028,1,4,2,7,2003,NA,1,"alive",NA
98849029,1,5,2,7,2003,NA,1,"alive",NA
98849030,1,5,2,7,2003,NA,1,"alive",NA
98849031,1,4,2,7,2003,NA,1,"alive",NA
98849032,1,4,2,7,2003,NA,1,"alive",NA
98849033,1,4,2,7,2003,NA,1,"alive",NA
98849034,1,5,2,7,2003,NA,1,"alive",NA
98849035,1,5,2,7,2003,NA,1,"alive",NA
98849036,1,5,2,7,2003,NA,1,"alive",NA
98849037,1,5,2,7,2003,NA,1,"alive",NA
98849038,1,5,2,7,2003,NA,1,"alive",NA
98849039,1,4,2,7,2003,NA,1,"alive",NA
98849040,1,4,2,7,2003,NA,1,"alive",NA
98849041,1,5,2,7,2003,NA,1,"alive",NA
98849042,1,5,2,7,2003,NA,1,"alive",NA
98849043,1,4,2,7,2003,NA,1,"alive",NA
98849044,1,5,2,7,2003,NA,1,"alive",NA
98849045,1,4,2,7,2003,NA,1,"alive",NA
98849046,1,4,2,7,2003,NA,1,"alive",NA
98849047,1,4,2,7,2003,NA,1,"alive",NA
98849048,1,4,2,7,2003,NA,1,"alive",NA
98849049,1,5,2,7,2003,NA,1,"alive",NA
98849050,1,5,2,7,2003,NA,1,"alive",NA
98849051,1,4,2,7,2003,NA,1,"alive",NA
98849052,1,5,2,7,2003,NA,1,"alive",NA
98849053,1,5,2,7,2003,NA,1,"alive",NA
98849054,1,4,2,7,2003,NA,1,"alive",NA
98849055,1,4,2,7,2003,NA,1,"alive",NA
98849056,2,5,2,7,2003,NA,1,"alive",NA
98849057,1,4,2,7,2003,NA,1,"alive",NA
98849058,1,5,2,7,2003,NA,1,"alive",NA
98849059,1,5,2,7,2003,NA,1,"alive",NA
98849060,1,5,2,7,2003,NA,1,"alive",NA
98849061,1,4,2,7,2003,NA,1,"alive",NA
98849062,1,4,2,7,2003,NA,1,"alive",NA
98849063,1,5,2,7,2003,NA,1,"alive",NA
98849064,1,5,2,7,2003,NA,1,"alive",NA
98849065,1,5,2,7,2003,NA,1,"alive",NA
98849066,1,4,2,7,2003,NA,1,"alive",NA
98849067,1,5,2,7,2003,NA,1,"alive",NA
