"band_id","age","sex","2005","2006","2007","2008","2009","2010","2011","NA","cap"
103887329,2,5,0,0,0,0,0,1,0,0,"0000010"
103887330,2,5,0,0,0,0,0,1,0,0,"0000010"
103887331,1,5,0,0,0,0,0,1,0,0,"0000010"
103887332,1,4,0,0,0,0,0,1,0,0,"0000010"
103887333,2,5,0,0,0,0,0,1,0,0,"0000010"
103887334,2,5,0,0,0,0,0,1,0,0,"0000010"
103887335,2,4,0,0,0,0,0,1,0,0,"0000010"
103887336,1,4,0,0,0,0,0,1,0,0,"0000010"
103887337,2,4,0,0,0,0,0,1,0,0,"0000010"
103887338,1,4,0,0,0,0,0,1,1,0,"0000011"
103887339,2,5,0,0,0,0,0,1,0,0,"0000010"
103887340,2,4,0,0,0,0,0,1,0,0,"0000010"
103887341,2,4,0,0,0,0,0,1,0,0,"0000010"
103887342,2,5,0,0,0,0,0,1,0,0,"0000010"
103887343,2,4,0,0,0,0,0,1,0,0,"0000010"
103887344,2,5,0,0,0,0,0,1,0,0,"0000010"
103887345,2,5,0,0,0,0,0,1,0,0,"0000010"
103887346,1,5,0,0,0,0,0,1,0,0,"0000010"
103887347,1,5,0,0,0,0,0,1,0,0,"0000010"
103887348,1,4,0,0,0,0,0,1,0,0,"0000010"
103887349,2,5,0,0,0,0,0,1,0,0,"0000010"
103887350,1,4,0,0,0,0,0,1,0,0,"0000010"
103887351,1,4,0,0,0,0,0,1,0,0,"0000010"
103887352,1,4,0,0,0,0,0,1,0,0,"0000010"
103887353,2,5,0,0,0,0,0,1,0,0,"0000010"
103887354,1,4,0,0,0,0,0,1,0,0,"0000010"
103887355,1,5,0,0,0,0,0,1,0,0,"0000010"
103887356,1,5,0,0,0,0,0,1,0,0,"0000010"
103887357,1,5,0,0,0,0,0,1,0,0,"0000010"
103887358,2,5,0,0,0,0,0,1,0,0,"0000010"
103887359,2,5,0,0,0,0,0,1,0,0,"0000010"
103887360,2,5,0,0,0,0,0,1,0,0,"0000010"
103887361,2,5,0,0,0,0,0,1,0,0,"0000010"
103887362,2,5,0,0,0,0,0,1,0,0,"0000010"
103887363,2,5,0,0,0,0,0,1,0,0,"0000010"
103887364,1,5,0,0,0,0,0,1,0,0,"0000010"
103887365,2,4,0,0,0,0,0,1,0,0,"0000010"
103887366,2,5,0,0,0,0,0,1,0,0,"0000010"
103887367,1,4,0,0,0,0,0,1,0,0,"0000010"
103887368,4,0,0,0,0,0,0,1,0,0,"0000010"
103887369,4,0,0,0,0,0,0,1,0,0,"0000010"
103887370,4,0,0,0,0,0,0,1,0,0,"0000010"
103887371,4,0,0,0,0,0,0,1,0,0,"0000010"
103887372,1,5,0,0,0,0,0,1,0,0,"0000010"
103887373,1,5,0,0,0,0,0,1,1,0,"0000011"
103887374,1,4,0,0,0,0,0,1,0,0,"0000010"
103887375,1,4,0,0,0,0,0,1,0,0,"0000010"
103887376,1,4,0,0,0,0,0,1,1,0,"0000011"
103887377,1,4,0,0,0,0,0,1,0,0,"0000010"
103887378,1,4,0,0,0,0,0,1,0,0,"0000010"
103887379,1,4,0,0,0,0,0,1,0,0,"0000010"
103887380,1,5,0,0,0,0,0,1,0,0,"0000010"
103887381,1,4,0,0,0,0,0,1,0,0,"0000010"
103887382,1,5,0,0,0,0,0,1,0,0,"0000010"
103887383,1,5,0,0,0,0,0,1,0,0,"0000010"
103887384,1,4,0,0,0,0,0,1,0,0,"0000010"
103887385,1,5,0,0,0,0,0,1,0,0,"0000010"
103887386,1,4,0,0,0,0,0,1,0,0,"0000010"
103887387,1,4,0,0,0,0,0,1,0,0,"0000010"
103887388,1,4,0,0,0,0,0,1,0,0,"0000010"
103887389,1,5,0,0,0,0,0,1,1,0,"0000011"
103887390,1,5,0,0,0,0,0,1,0,0,"0000010"
103887391,1,5,0,0,0,0,0,1,0,0,"0000010"
103887392,1,5,0,0,0,0,0,1,0,0,"0000010"
103887393,4,4,0,0,0,0,0,1,0,0,"0000010"
103887394,4,5,0,0,0,0,0,1,0,0,"0000010"
103887395,4,5,0,0,0,0,0,1,0,0,"0000010"
103887396,4,4,0,0,0,0,0,1,0,0,"0000010"
103887397,4,5,0,0,0,0,0,1,0,0,"0000010"
103887398,1,5,0,0,0,0,0,1,0,0,"0000010"
103887399,1,4,0,0,0,0,0,1,0,0,"0000010"
103887400,1,4,0,0,0,0,0,1,0,0,"0000010"
103887401,1,4,0,0,0,1,0,0,0,0,"0001000"
103887402,1,5,0,0,0,1,0,0,0,0,"0001000"
103887403,1,4,0,0,0,1,0,0,0,0,"0001000"
103887404,1,4,0,0,0,1,1,0,0,0,"0001100"
103887405,1,5,0,0,0,1,0,0,0,0,"0001000"
103887406,1,5,0,0,0,1,0,0,0,0,"0001000"
103887407,1,4,0,0,0,1,0,0,0,0,"0001000"
103887408,1,4,0,0,0,1,0,0,0,0,"0001000"
103887409,1,5,0,0,0,1,0,0,0,0,"0001000"
103887410,1,4,0,0,0,1,0,0,0,0,"0001000"
103887411,1,4,0,0,0,1,0,0,0,0,"0001000"
103887412,1,4,0,0,0,1,0,0,0,0,"0001000"
103887413,1,4,0,0,0,1,0,0,0,0,"0001000"
103887414,1,5,0,0,0,1,0,0,0,0,"0001000"
103887415,1,5,0,0,0,1,0,0,0,0,"0001000"
103887416,1,4,0,0,0,1,0,0,0,0,"0001000"
103887417,1,5,0,0,0,1,0,0,0,0,"0001000"
103887418,4,4,0,0,0,1,0,0,0,0,"0001000"
103887419,1,4,0,0,0,1,0,0,0,0,"0001000"
103887420,1,4,0,0,0,1,0,0,0,0,"0001000"
103887421,1,5,0,0,0,1,1,0,0,0,"0001100"
103887422,1,4,0,0,0,1,0,0,0,0,"0001000"
103887423,1,5,0,0,0,1,0,0,0,0,"0001000"
103887424,1,5,0,0,0,1,0,0,0,0,"0001000"
103887425,1,4,0,0,0,1,0,0,0,0,"0001000"
103887426,1,4,0,0,0,1,0,0,0,0,"0001000"
103887427,1,4,0,0,0,1,0,0,0,0,"0001000"
103887428,1,4,0,0,0,1,0,0,0,0,"0001000"
103887429,1,4,0,0,0,1,0,0,0,0,"0001000"
103887430,1,5,0,0,0,1,0,1,0,0,"0001010"
103887431,1,5,0,0,0,1,1,0,0,0,"0001100"
103887432,1,5,0,0,0,1,0,0,0,0,"0001000"
103887433,1,4,0,0,0,1,0,0,0,0,"0001000"
103887434,1,5,0,0,0,1,0,0,0,0,"0001000"
103887435,1,4,0,0,0,1,0,0,0,0,"0001000"
103887436,1,5,0,0,0,1,0,0,0,0,"0001000"
103887437,1,4,0,0,0,1,0,0,0,0,"0001000"
103887438,1,4,0,0,0,1,1,0,0,0,"0001100"
103887439,1,4,0,0,0,1,0,0,0,0,"0001000"
103887440,1,5,0,0,0,1,0,0,0,0,"0001000"
103887441,1,5,0,0,0,1,1,0,0,0,"0001100"
103887442,1,5,0,0,0,1,0,0,0,0,"0001000"
103887443,1,4,0,0,0,1,0,0,0,0,"0001000"
103887444,1,4,0,0,0,1,0,0,0,0,"0001000"
103887445,1,5,0,0,0,1,0,0,0,0,"0001000"
103887446,1,4,0,0,0,1,0,1,0,0,"0001010"
103887447,1,4,0,0,0,1,0,0,0,0,"0001000"
103887448,0,0,0,0,0,1,0,1,0,0,"0001010"
103887449,1,4,0,0,0,1,0,0,0,0,"0001000"
103887450,4,4,0,0,0,1,0,0,0,0,"0001000"
103887451,1,4,0,0,0,1,0,0,0,0,"0001000"
103887452,1,4,0,0,0,1,1,0,0,0,"0001100"
103887453,1,5,0,0,0,1,1,0,0,0,"0001100"
103887454,1,4,0,0,0,1,0,0,0,0,"0001000"
103887455,1,5,0,0,0,1,1,0,0,0,"0001100"
103887456,1,4,0,0,0,1,0,0,0,0,"0001000"
103887457,1,4,0,0,0,1,0,0,0,0,"0001000"
103887458,1,5,0,0,0,1,0,0,1,0,"0001001"
103887459,1,5,0,0,0,1,0,0,0,0,"0001000"
103887460,1,4,0,0,0,1,0,0,1,0,"0001001"
103887461,1,4,0,0,0,1,0,0,0,0,"0001000"
103887462,1,4,0,0,0,1,0,0,0,0,"0001000"
103887463,1,5,0,0,0,1,0,0,0,0,"0001000"
103887464,1,4,0,0,0,1,1,0,0,0,"0001100"
103887465,1,4,0,0,0,1,0,0,0,0,"0001000"
103887466,1,4,0,0,0,1,1,0,0,0,"0001100"
103887467,1,5,0,0,0,1,1,0,0,0,"0001100"
103887468,1,4,0,0,0,1,0,0,0,0,"0001000"
103887469,1,5,0,0,0,1,0,1,0,0,"0001010"
103887470,1,5,0,0,0,1,0,0,0,0,"0001000"
103887471,1,4,0,0,0,1,0,0,0,0,"0001000"
103887472,1,5,0,0,0,1,1,0,0,0,"0001100"
103887473,1,4,0,0,0,1,0,0,0,0,"0001000"
103887474,1,4,0,0,0,1,0,1,0,0,"0001010"
103887475,1,4,0,0,0,1,0,1,0,0,"0001010"
103887476,1,4,0,0,0,1,0,0,0,0,"0001000"
103887477,1,5,0,0,0,1,0,0,0,0,"0001000"
103887478,1,4,0,0,0,1,0,1,0,0,"0001010"
103887479,1,4,0,0,0,1,0,0,0,0,"0001000"
103887480,1,4,0,0,0,1,0,0,0,0,"0001000"
103887481,1,5,0,0,0,1,0,0,0,0,"0001000"
103887482,1,5,0,0,0,1,0,1,0,0,"0001010"
103887483,1,4,0,0,0,1,0,0,0,0,"0001000"
103887484,1,4,0,0,0,1,1,0,0,0,"0001100"
103887485,1,5,0,0,0,1,0,0,0,0,"0001000"
103887486,1,5,0,0,0,1,0,0,0,0,"0001000"
103887487,1,4,0,0,0,1,0,0,0,0,"0001000"
103887488,1,5,0,0,0,1,0,0,0,0,"0001000"
103887489,1,4,0,0,0,1,0,0,0,0,"0001000"
103887490,1,5,0,0,0,1,0,0,0,0,"0001000"
103887491,1,5,0,0,0,1,0,0,0,0,"0001000"
103887492,1,5,0,0,0,1,0,0,0,0,"0001000"
103887493,1,5,0,0,0,1,0,0,1,0,"0001001"
103887494,1,4,0,0,0,1,0,0,0,0,"0001000"
103887495,1,5,0,0,0,1,0,0,0,0,"0001000"
103887496,1,5,0,0,0,1,1,0,0,0,"0001100"
103887497,0,0,0,0,0,1,0,0,0,0,"0001000"
103887498,0,0,0,0,0,1,0,0,0,0,"0001000"
103887499,0,0,0,0,0,1,0,0,0,0,"0001000"
103887500,1,4,0,0,0,1,0,0,0,0,"0001000"
104898001,4,5,0,0,0,1,0,0,1,0,"0001001"
104898002,1,5,0,0,0,1,0,0,0,0,"0001000"
104898003,1,4,0,0,0,1,0,0,0,0,"0001000"
104898004,1,5,0,0,0,1,0,0,0,0,"0001000"
104898005,1,5,0,0,0,1,0,0,0,0,"0001000"
104898006,1,4,0,0,0,1,0,0,0,0,"0001000"
104898007,1,5,0,0,0,1,0,0,0,0,"0001000"
104898008,1,4,0,0,0,1,0,0,0,0,"0001000"
104898009,1,5,0,0,0,1,0,0,0,0,"0001000"
104898010,1,5,0,0,0,1,0,0,0,0,"0001000"
104898011,1,5,0,0,0,1,0,0,0,0,"0001000"
104898012,1,5,0,0,0,1,0,0,0,0,"0001000"
104898013,1,4,0,0,0,1,0,0,1,0,"0001001"
104898014,1,5,0,0,0,1,0,0,0,0,"0001000"
104898015,1,4,0,0,0,1,0,1,0,0,"0001010"
104898016,1,5,0,0,0,1,0,0,0,0,"0001000"
104898017,1,4,0,0,0,1,0,0,0,0,"0001000"
104898018,1,4,0,0,0,1,0,0,0,0,"0001000"
104898019,1,4,0,0,0,1,0,0,0,0,"0001000"
104898020,1,4,0,0,0,1,0,0,0,0,"0001000"
104898021,1,4,0,0,0,1,0,0,0,0,"0001000"
104898022,1,4,0,0,0,1,0,0,0,0,"0001000"
104898023,1,5,0,0,0,1,0,0,0,0,"0001000"
104898024,1,4,0,0,0,1,0,0,0,0,"0001000"
104898025,1,5,0,0,0,1,0,0,0,0,"0001000"
104898026,1,4,0,0,0,1,0,0,0,0,"0001000"
104898027,1,5,0,0,0,1,0,0,0,0,"0001000"
104898028,1,5,0,0,0,1,0,0,0,0,"0001000"
104898029,1,4,0,0,0,1,0,0,0,0,"0001000"
104898030,1,4,0,0,0,1,0,0,0,0,"0001000"
104898031,1,5,0,0,0,1,0,0,0,0,"0001000"
104898032,1,5,0,0,0,1,1,0,0,0,"0001100"
104898033,1,5,0,0,0,1,0,0,0,0,"0001000"
104898034,1,4,0,0,0,1,0,0,0,0,"0001000"
104898035,1,4,0,0,0,1,0,0,0,0,"0001000"
104898036,1,4,0,0,0,1,0,0,0,0,"0001000"
104898037,1,5,0,0,0,1,0,0,0,0,"0001000"
104898038,1,4,0,0,0,1,0,1,0,0,"0001010"
104898039,1,5,0,0,0,1,0,0,0,0,"0001000"
104898040,1,4,0,0,0,1,0,0,0,0,"0001000"
104898041,1,4,0,0,0,1,1,0,0,0,"0001100"
104898042,1,4,0,0,0,1,0,0,0,0,"0001000"
104898043,1,5,0,0,0,1,0,0,0,0,"0001000"
104898044,1,4,0,0,0,1,1,0,0,0,"0001100"
104898045,1,5,0,0,0,1,0,0,0,0,"0001000"
104898046,1,5,0,0,0,1,0,0,0,0,"0001000"
104898047,1,5,0,0,0,1,0,0,1,0,"0001001"
104898048,1,5,0,0,0,1,0,0,0,0,"0001000"
104898049,1,4,0,0,0,1,0,0,0,0,"0001000"
104898050,1,4,0,0,0,1,0,0,0,0,"0001000"
104898051,1,4,0,0,0,1,0,0,1,0,"0001001"
104898052,1,4,0,0,0,1,0,0,0,0,"0001000"
104898053,1,4,0,0,0,1,0,0,0,0,"0001000"
104898054,1,5,0,0,0,1,0,0,0,0,"0001000"
104898055,1,4,0,0,0,1,0,0,0,0,"0001000"
104898056,1,4,0,0,0,1,0,0,0,0,"0001000"
104898057,1,5,0,0,0,1,1,0,0,0,"0001100"
104898058,1,5,0,0,0,1,0,0,0,0,"0001000"
104898059,1,5,0,0,0,1,0,0,0,0,"0001000"
104898060,1,5,0,0,0,1,0,0,0,0,"0001000"
104898061,1,4,0,0,0,1,0,0,0,0,"0001000"
104898062,1,4,0,0,0,1,0,0,0,0,"0001000"
104898063,1,5,0,0,0,1,0,0,0,0,"0001000"
104898064,1,4,0,0,0,1,0,0,0,0,"0001000"
104898065,1,4,0,0,0,1,0,0,0,0,"0001000"
104898066,1,4,0,0,0,1,1,0,0,0,"0001100"
104898067,1,4,0,0,0,1,0,0,0,0,"0001000"
104898068,1,4,0,0,0,1,0,0,0,0,"0001000"
104898069,1,5,0,0,0,1,0,0,0,0,"0001000"
104898070,1,5,0,0,0,1,0,0,0,0,"0001000"
104898071,1,5,0,0,0,1,0,0,0,0,"0001000"
104898072,1,5,0,0,0,1,0,0,0,0,"0001000"
104898073,1,4,0,0,0,1,0,0,0,0,"0001000"
104898074,1,4,0,0,0,1,0,0,0,0,"0001000"
104898075,1,5,0,0,0,1,0,0,0,0,"0001000"
104898076,1,5,0,0,0,1,1,0,0,0,"0001100"
104898077,1,4,0,0,0,1,0,0,0,0,"0001000"
104898078,1,5,0,0,0,1,0,0,0,0,"0001000"
104898079,1,4,0,0,0,1,0,1,0,0,"0001010"
104898080,1,4,0,0,0,1,0,0,0,0,"0001000"
104898081,1,5,0,0,0,1,0,0,0,0,"0001000"
104898082,1,5,0,0,0,1,0,0,0,0,"0001000"
104898083,1,5,0,0,0,1,0,0,0,0,"0001000"
104898084,1,5,0,0,0,1,0,0,0,0,"0001000"
104898085,1,4,0,0,0,1,0,0,0,0,"0001000"
104898086,1,5,0,0,0,1,0,0,0,0,"0001000"
104898087,1,4,0,0,0,1,0,0,0,0,"0001000"
104898088,1,5,0,0,0,1,0,0,0,0,"0001000"
104898089,1,4,0,0,0,1,0,0,0,0,"0001000"
104898090,1,5,0,0,0,1,0,0,0,0,"0001000"
104898091,1,4,0,0,0,1,0,0,0,0,"0001000"
104898092,1,4,0,0,0,1,0,0,0,0,"0001000"
104898093,1,4,0,0,0,1,0,0,0,0,"0001000"
104898094,1,4,0,0,0,1,0,0,0,0,"0001000"
104898095,1,4,0,0,0,1,0,0,0,0,"0001000"
104898096,1,4,0,0,0,1,0,0,0,0,"0001000"
104898097,1,4,0,0,0,1,0,0,0,0,"0001000"
104898098,1,5,0,0,0,1,0,0,0,0,"0001000"
104898099,1,5,0,0,0,1,0,0,0,0,"0001000"
104898100,1,5,0,0,0,1,0,0,0,0,"0001000"
104898101,1,5,0,0,0,1,1,0,0,0,"0001100"
104898102,1,4,0,0,0,1,0,0,0,0,"0001000"
104898103,1,4,0,0,0,1,0,0,0,0,"0001000"
104898104,1,5,0,0,0,1,0,0,0,0,"0001000"
104898105,1,4,0,0,0,1,0,0,0,0,"0001000"
104898106,1,5,0,0,0,1,0,0,0,0,"0001000"
104898107,1,5,0,0,0,1,0,0,0,0,"0001000"
104898108,1,4,0,0,0,1,0,0,0,0,"0001000"
104898109,1,5,0,0,0,1,0,0,0,0,"0001000"
104898110,4,5,0,0,0,1,0,0,0,0,"0001000"
104898111,4,5,0,0,0,1,0,0,0,0,"0001000"
104898112,4,5,0,0,0,1,0,0,0,0,"0001000"
104898113,1,5,0,0,0,1,0,0,0,0,"0001000"
104898114,1,5,0,0,0,1,0,0,0,0,"0001000"
104898115,0,0,0,0,0,1,1,0,0,0,"0001100"
104898116,4,5,0,0,0,1,0,0,0,0,"0001000"
104898117,4,4,0,0,0,1,0,0,0,0,"0001000"
104898118,4,5,0,0,0,1,0,0,1,0,"0001001"
104898119,4,5,0,0,0,1,1,0,0,0,"0001100"
104898120,4,4,0,0,0,1,0,0,0,0,"0001000"
104898121,4,4,0,0,0,1,0,0,0,0,"0001000"
104898122,4,4,0,0,0,1,0,0,0,0,"0001000"
104898123,4,4,0,0,0,1,0,0,0,0,"0001000"
104898124,4,5,0,0,0,1,0,0,0,0,"0001000"
104898125,4,4,0,0,0,1,0,0,0,0,"0001000"
104898126,4,4,0,0,0,1,0,0,0,0,"0001000"
104898127,1,5,0,0,0,1,0,0,0,0,"0001000"
104898128,1,5,0,0,0,1,0,0,0,0,"0001000"
104898129,1,5,0,0,0,1,0,0,0,0,"0001000"
104898130,1,4,0,0,0,1,1,0,0,0,"0001100"
104898131,1,4,0,0,0,1,0,0,0,0,"0001000"
104898132,1,4,0,0,0,1,1,0,0,0,"0001100"
104898133,1,4,0,0,0,1,0,0,0,0,"0001000"
104898134,1,5,0,0,0,1,0,0,0,0,"0001000"
104898135,1,4,0,0,0,1,1,0,0,0,"0001100"
104898136,1,4,0,0,0,1,0,0,0,0,"0001000"
104898137,1,4,0,0,0,1,0,0,0,0,"0001000"
104898138,1,5,0,0,0,1,0,0,0,0,"0001000"
104898139,1,4,0,0,0,1,0,0,0,0,"0001000"
104898140,1,5,0,0,0,1,0,0,0,0,"0001000"
104898141,1,5,0,0,0,1,0,0,1,0,"0001001"
104898142,1,5,0,0,0,1,1,0,0,0,"0001100"
104898143,1,4,0,0,0,1,0,0,0,0,"0001000"
104898144,1,4,0,0,0,1,1,0,0,0,"0001100"
104898145,1,4,0,0,0,1,1,0,0,0,"0001100"
104898146,1,4,0,0,0,1,0,0,0,0,"0001000"
104898147,1,4,0,0,0,1,0,0,0,0,"0001000"
104898148,1,5,0,0,0,1,0,0,0,0,"0001000"
104898149,1,4,0,0,0,1,0,0,0,0,"0001000"
104898150,1,5,0,0,0,1,0,0,0,0,"0001000"
104898151,1,5,0,0,0,1,0,0,0,0,"0001000"
104898152,1,4,0,0,0,1,0,0,1,0,"0001001"
104898153,1,4,0,0,0,1,0,0,0,0,"0001000"
104898154,1,5,0,0,0,1,0,0,1,0,"0001001"
104898155,1,4,0,0,0,1,1,0,0,0,"0001100"
104898156,1,5,0,0,0,1,1,0,0,0,"0001100"
104898157,1,5,0,0,0,1,1,0,0,0,"0001100"
104898158,1,4,0,0,0,1,1,0,0,0,"0001100"
104898159,1,5,0,0,0,1,0,0,0,0,"0001000"
104898160,4,5,0,0,0,1,0,0,0,0,"0001000"
104898161,1,5,0,0,0,1,0,0,0,0,"0001000"
104898162,4,5,0,0,0,1,1,0,0,0,"0001100"
104898163,1,4,0,0,0,1,0,0,0,0,"0001000"
104898164,1,5,0,0,0,1,0,0,0,0,"0001000"
104898165,1,4,0,0,0,1,0,0,1,0,"0001001"
104898166,1,4,0,0,0,1,0,0,0,0,"0001000"
104898167,4,4,0,0,0,1,0,0,0,0,"0001000"
104898168,1,4,0,0,0,1,0,0,0,0,"0001000"
104898169,1,4,0,0,0,1,0,0,0,0,"0001000"
104898170,1,4,0,0,0,1,0,0,0,0,"0001000"
104898171,1,5,0,0,0,1,0,0,0,0,"0001000"
104898172,4,5,0,0,0,1,0,0,0,0,"0001000"
104898173,1,5,0,0,0,1,0,0,0,0,"0001000"
104898174,4,5,0,0,0,1,0,0,0,0,"0001000"
104898175,1,4,0,0,0,1,0,0,0,0,"0001000"
104898176,1,5,0,0,0,1,0,0,0,0,"0001000"
104898177,4,5,0,0,0,1,0,0,0,0,"0001000"
104898178,0,0,0,0,0,1,0,0,0,0,"0001000"
104898179,1,4,0,0,0,1,0,0,0,0,"0001000"
104898180,1,5,0,0,0,1,0,0,0,0,"0001000"
104898181,1,5,0,0,0,1,0,0,0,0,"0001000"
104898182,1,5,0,0,0,1,0,0,0,0,"0001000"
104898183,1,4,0,0,0,1,0,0,0,0,"0001000"
104898184,1,4,0,0,0,1,0,0,0,0,"0001000"
104898185,1,4,0,0,0,1,1,0,0,0,"0001100"
104898186,1,4,0,0,0,1,0,0,0,0,"0001000"
104898187,1,4,0,0,0,1,0,0,0,0,"0001000"
104898188,4,4,0,0,0,1,1,0,0,0,"0001100"
104898189,1,4,0,0,0,1,0,0,0,0,"0001000"
104898190,1,4,0,0,0,1,0,1,0,0,"0001010"
104898191,1,4,0,0,0,1,0,0,0,0,"0001000"
104898192,4,5,0,0,0,1,0,0,0,0,"0001000"
104898193,1,4,0,0,0,1,0,0,0,0,"0001000"
104898194,1,4,0,0,0,1,0,0,0,0,"0001000"
104898195,1,5,0,0,0,1,0,0,0,0,"0001000"
104898196,1,5,0,0,0,1,0,0,0,0,"0001000"
104898197,4,4,0,0,0,1,0,0,0,0,"0001000"
104898198,4,4,0,0,0,1,0,0,0,0,"0001000"
104898199,4,5,0,0,0,1,0,0,0,0,"0001000"
104898200,1,4,0,0,0,1,1,0,0,0,"0001100"
104898201,4,4,0,0,0,1,0,0,0,0,"0001000"
104898202,4,5,0,0,0,1,0,0,0,0,"0001000"
104898203,1,5,0,0,0,1,0,0,0,0,"0001000"
104898204,4,5,0,0,0,1,0,0,0,0,"0001000"
104898205,4,5,0,0,0,1,0,0,0,0,"0001000"
104898206,1,4,0,0,0,1,0,0,0,0,"0001000"
104898207,4,5,0,0,0,1,0,0,0,0,"0001000"
104898208,4,4,0,0,0,1,0,0,1,0,"0001001"
104898209,1,5,0,0,0,1,0,0,0,0,"0001000"
104898210,1,4,0,0,0,1,0,0,0,0,"0001000"
104898211,1,5,0,0,0,1,0,0,0,0,"0001000"
104898212,1,5,0,0,0,1,1,0,0,0,"0001100"
104898213,1,5,0,0,0,1,1,0,0,0,"0001100"
104898214,1,4,0,0,0,1,0,0,0,0,"0001000"
104898215,1,5,0,0,0,1,0,0,0,0,"0001000"
104898216,1,4,0,0,0,1,1,0,0,0,"0001100"
104898217,1,4,0,0,0,1,1,0,0,0,"0001100"
104898218,1,4,0,0,0,1,0,0,0,0,"0001000"
104898219,1,5,0,0,0,1,0,0,0,0,"0001000"
104898220,1,4,0,0,0,1,0,0,0,0,"0001000"
104898221,1,4,0,0,0,1,0,0,0,0,"0001000"
104898222,1,5,0,0,0,1,0,0,0,0,"0001000"
104898223,1,4,0,0,0,1,0,0,0,0,"0001000"
104898224,1,5,0,0,0,1,0,0,0,0,"0001000"
104898225,0,0,0,0,0,1,0,0,0,0,"0001000"
104898226,1,4,0,0,0,1,0,0,0,0,"0001000"
104898227,1,5,0,0,0,1,0,0,0,0,"0001000"
104898228,1,5,0,0,0,1,0,0,0,0,"0001000"
104898229,1,4,0,0,0,1,0,0,0,0,"0001000"
104898230,1,4,0,0,0,1,0,0,0,0,"0001000"
104898231,1,4,0,0,0,1,0,0,0,0,"0001000"
104898232,1,5,0,0,0,1,0,0,0,0,"0001000"
104898233,4,5,0,0,0,1,0,0,0,0,"0001000"
104898234,1,4,0,0,0,1,1,0,0,0,"0001100"
104898235,1,4,0,0,0,1,0,0,0,0,"0001000"
104898236,1,4,0,0,0,1,0,0,0,0,"0001000"
104898237,1,5,0,0,0,1,0,0,0,0,"0001000"
104898238,1,5,0,0,0,1,0,0,0,0,"0001000"
104898239,1,5,0,0,0,1,0,0,0,0,"0001000"
104898240,1,5,0,0,0,1,0,0,0,0,"0001000"
104898241,1,4,0,0,0,1,0,0,0,0,"0001000"
104898242,1,4,0,0,0,1,0,0,0,0,"0001000"
104898243,1,5,0,0,0,1,0,0,0,0,"0001000"
104898244,1,5,0,0,0,1,0,0,0,0,"0001000"
104898245,1,5,0,0,0,1,1,0,0,0,"0001100"
104898246,1,5,0,0,0,1,0,0,0,0,"0001000"
104898247,1,5,0,0,0,1,0,0,0,0,"0001000"
104898248,1,4,0,0,0,1,0,0,0,0,"0001000"
104898249,1,4,0,0,0,1,1,0,0,0,"0001100"
104898250,1,4,0,0,0,1,0,0,0,0,"0001000"
104898251,1,5,0,0,0,1,0,0,0,0,"0001000"
104898252,4,5,0,0,0,1,0,0,0,0,"0001000"
104898253,1,4,0,0,0,1,0,0,0,0,"0001000"
104898254,1,4,0,0,0,1,0,0,0,0,"0001000"
104898255,1,4,0,0,0,1,0,0,0,0,"0001000"
104898256,1,5,0,0,0,1,0,0,0,0,"0001000"
104898257,1,4,0,0,0,1,0,0,0,0,"0001000"
104898258,1,4,0,0,0,1,0,0,0,0,"0001000"
104898259,1,5,0,0,0,1,0,0,0,0,"0001000"
104898260,1,4,0,0,0,1,0,0,0,0,"0001000"
104898261,1,4,0,0,0,1,1,0,0,0,"0001100"
104898262,1,4,0,0,0,1,0,0,0,0,"0001000"
104898263,1,5,0,0,0,1,1,0,0,0,"0001100"
104898264,1,5,0,0,0,1,0,0,0,0,"0001000"
104898265,1,5,0,0,0,1,0,0,0,0,"0001000"
104898266,1,4,0,0,0,1,0,0,0,0,"0001000"
104898267,1,5,0,0,0,1,0,0,0,0,"0001000"
104898268,1,4,0,0,0,1,0,0,0,0,"0001000"
104898269,1,5,0,0,0,1,0,0,0,0,"0001000"
104898270,1,5,0,0,0,1,0,0,0,0,"0001000"
104898271,1,4,0,0,0,1,0,0,0,0,"0001000"
104898272,1,5,0,0,0,1,0,0,0,0,"0001000"
104898273,1,4,0,0,0,1,0,0,0,0,"0001000"
104898274,1,4,0,0,0,1,0,0,0,0,"0001000"
104898275,1,4,0,0,0,1,0,0,0,0,"0001000"
104898276,1,4,0,0,0,1,0,0,0,0,"0001000"
104898277,1,5,0,0,0,1,0,0,0,0,"0001000"
104898278,1,4,0,0,0,1,0,0,0,0,"0001000"
104898279,1,4,0,0,0,1,0,0,0,0,"0001000"
104898280,1,4,0,0,0,1,0,0,0,0,"0001000"
104898281,1,5,0,0,0,1,0,0,0,0,"0001000"
104898282,1,4,0,0,0,1,0,1,0,0,"0001010"
104898283,1,4,0,0,0,1,0,0,0,0,"0001000"
104898284,1,4,0,0,0,1,0,0,0,0,"0001000"
104898285,1,5,0,0,0,1,0,0,0,0,"0001000"
104898286,1,4,0,0,0,1,0,0,0,0,"0001000"
104898287,1,4,0,0,0,1,0,0,0,0,"0001000"
104898288,1,5,0,0,0,1,0,0,0,0,"0001000"
104898289,1,5,0,0,0,1,1,0,0,0,"0001100"
104898290,1,5,0,0,0,1,0,0,0,0,"0001000"
104898291,1,4,0,0,0,1,0,0,0,0,"0001000"
104898292,1,5,0,0,0,1,0,0,0,0,"0001000"
104898293,1,4,0,0,0,1,0,0,0,0,"0001000"
