"","band","sex","age","ch"
"3420",103874069,5,1,"0010000"
"3421",103874070,4,4,"0010000"
"3422",103874071,4,4,"0010000"
"3423",103874072,5,1,"0010000"
"3424",103874073,4,4,"0010000"
"3425",103874074,5,1,"0010000"
"3426",103874075,4,1,"0010000"
"3427",103874076,4,1,"0011000"
"3428",103874077,4,4,"0010000"
"3429",103874078,4,1,"0010000"
"3430",103874079,5,1,"0010000"
"3431",103874080,4,4,"0010000"
"3432",103874081,5,1,"0010000"
"3433",103874082,5,4,"0010000"
"3434",103874083,5,4,"0010000"
"3435",103874084,5,4,"0010000"
"3436",103874085,5,4,"0010000"
"3437",103874086,4,1,"0010000"
"3438",103874087,4,4,"0010000"
"3439",103874088,4,1,"0010000"
"3440",103874089,5,4,"0010000"
"3441",103874090,5,4,"0010100"
"3442",103874091,4,4,"0010000"
"3443",103874092,5,1,"0010000"
"3444",103874093,4,1,"0010000"
"3445",103874094,5,4,"0010000"
"3446",103874095,4,4,"0010000"
"3447",103874096,5,1,"0010000"
"3448",103874097,4,1,"0010000"
"3449",103874098,5,4,"0010000"
"3450",103874099,4,1,"0010000"
"3451",103874100,5,4,"0010000"
"3452",103874601,4,4,"0010000"
"3453",103874602,4,4,"0010000"
"3454",103874603,5,1,"0010000"
"3455",103874604,5,1,"0010000"
"3456",103874605,4,4,"0010000"
"3457",103874606,5,1,"0010000"
"3458",103874607,4,1,"0010000"
"3459",103874608,4,1,"0010000"
"3460",103874609,4,4,"0010000"
"3461",103874610,5,1,"0010000"
"3462",103874611,4,1,"0010000"
"3463",103874612,5,1,"0010000"
"3464",103874613,5,4,"0010000"
"3465",103874614,4,1,"0010000"
"3466",103874615,5,1,"0010000"
"3467",103874616,4,4,"0010100"
"3468",103874617,5,1,"0010000"
"3469",103874618,5,1,"0010000"
"3470",103874619,5,4,"0010000"
"3471",103874620,4,1,"0010100"
"3472",103874621,4,1,"0010000"
"3473",103874622,5,4,"0010000"
"3474",103874623,4,4,"0010000"
"3475",103874624,5,4,"0010000"
"3476",103874625,4,4,"0010000"
"3477",103874626,5,4,"0010000"
"3478",103874627,4,4,"0010000"
"3479",103874628,5,4,"0010000"
"3480",103874629,5,4,"0010000"
"3481",103874630,4,1,"0010000"
"3482",103874631,4,1,"0010000"
"3483",103874632,5,4,"0010100"
"3484",103874633,5,4,"0010000"
"3485",103874634,4,4,"0010001"
"3486",103874635,4,1,"0010000"
"3487",103874636,4,1,"0011000"
"3488",103874637,5,1,"0010000"
"3489",103874638,4,1,"0010000"
"3490",103874639,4,1,"0010000"
"3491",103874640,5,4,"0010000"
"3492",103874641,4,1,"0010000"
"3493",103874642,5,4,"0010000"
"3494",103874643,4,1,"0010100"
"3495",103874644,4,1,"0010000"
"3496",103874645,4,1,"0010000"
"3497",103874646,4,4,"0010000"
"3498",103874647,5,1,"0010100"
"3499",103874648,4,1,"0010000"
"3500",103874649,4,1,"0010100"
"3501",103874650,4,4,"0010000"
"3502",103874651,4,1,"0010000"
"3503",103874652,5,4,"0010000"
"3504",103874653,4,1,"0010000"
"3505",103874654,4,4,"0011000"
"3506",103874655,5,4,"0010000"
"3507",103874656,4,1,"0010000"
"3508",103874657,4,1,"0010001"
"3509",103874658,4,4,"0010000"
"3510",103874659,5,1,"0010000"
"3511",103874660,5,4,"0010000"
"3512",103874661,4,1,"0010100"
"3513",103874662,5,1,"0010001"
"3514",103874663,4,1,"0010000"
"3515",103874664,5,4,"0010000"
"3516",103874665,4,1,"0010000"
"3517",103874666,5,4,"0010100"
"3518",103874667,4,4,"0010000"
"3519",103874668,4,1,"0010000"
"3520",103874669,4,4,"0010000"
"3521",103874670,5,4,"0010000"
"3522",103874671,5,1,"0010100"
"3523",103874672,4,1,"0010000"
"3524",103874673,4,4,"0010000"
"3525",103874674,5,1,"0010000"
"3526",103874675,5,1,"0010000"
"3527",103874676,4,1,"0010100"
"3528",103874677,4,1,"0010000"
"3529",103874678,5,1,"0010100"
"3530",103874679,5,1,"0010000"
"3531",103874680,5,4,"0010000"
"3532",103874681,4,4,"0010000"
"3533",103874682,4,4,"0010000"
"3534",103874683,5,4,"0010000"
"3535",103874684,5,4,"0010000"
"3536",103874685,5,4,"0010000"
"3537",103874686,4,4,"0010000"
"3538",103874687,5,4,"0010000"
"3539",103874688,4,4,"0011000"
"3540",103874689,4,4,"0011000"
"3541",103874690,4,1,"0010000"
"3542",103874691,4,1,"0010000"
"3543",103874692,4,1,"0010010"
"3544",103874693,0,0,"0010000"
"3545",103874694,0,0,"0010000"
"3546",103874695,4,1,"0010000"
"3547",103874696,4,1,"0010000"
"3548",103874697,4,1,"0010010"
"3549",103874698,4,1,"0010000"
"3550",103874699,4,1,"0010000"
"3551",103874700,5,1,"0010000"
"3552",103874701,5,1,"0010000"
"3553",103874702,5,1,"0010000"
"3554",103874703,0,0,"0010000"
"3555",103874704,4,4,"0010000"
"3556",103874705,5,1,"0010000"
"3557",103874706,5,4,"0010000"
"3558",103874707,4,1,"0010000"
"3559",103874708,4,1,"0010000"
"3560",103874709,4,1,"0010000"
"3561",103874710,5,1,"0010000"
"3562",103874711,5,1,"0010100"
"3563",103874712,4,4,"0010000"
"3564",103874713,5,1,"0010000"
"3565",103874714,4,1,"0010000"
"3566",103874715,4,1,"0010000"
"3567",103874716,5,1,"0010000"
"3568",103874717,4,4,"0010000"
"3569",103874718,5,1,"0011000"
"3570",103874719,4,1,"0010000"
"3571",103874720,4,1,"0010000"
"3572",103874721,4,1,"0011000"
"3573",103874722,4,1,"0010000"
"3574",103874723,4,1,"0011000"
"3575",103874724,4,1,"0011000"
"3576",103874725,4,1,"0010000"
"3577",103874726,4,1,"0010000"
"3578",103874727,4,1,"0010000"
"3579",103874728,5,1,"0011000"
"3580",103874729,4,1,"0010000"
"3581",103874730,4,1,"0010000"
"3582",103874731,4,1,"0010000"
"3583",103874732,4,4,"0011000"
"3584",103874733,4,4,"0010000"
"3585",103874734,5,1,"0010000"
"3586",103874735,5,4,"0010000"
"3587",103874736,5,1,"0010000"
"3588",103874737,4,1,"0010000"
"3589",103874738,5,1,"0010000"
"3590",103874739,4,1,"0011000"
"3591",103874740,5,1,"0010000"
"3592",103874741,5,1,"0011000"
"3593",103874742,4,1,"0010000"
"3594",103874743,5,1,"0011000"
"3595",103874744,5,1,"0010010"
"3596",103874745,5,1,"0010100"
"3597",103874746,5,1,"0010000"
"3598",103874747,4,1,"0010000"
"3599",103874748,5,1,"0010000"
"3600",103874749,4,1,"0010000"
"3601",103874750,4,1,"0010000"
"3602",103874751,5,1,"0010000"
"3603",103874752,4,1,"0010000"
"3604",103874753,5,4,"0010001"
"3605",103874754,4,1,"0010000"
"3606",103874755,4,4,"0010000"
"3607",103874756,4,1,"0010000"
"3608",103874757,5,1,"0010000"
"3609",103874758,4,1,"0011000"
"3610",103874759,4,4,"0011000"
"3611",103874760,4,1,"0010000"
"3612",103874761,4,1,"0010000"
"3613",103874762,5,1,"0010000"
"3614",103874763,4,1,"0010000"
"3615",103874764,4,1,"0010000"
"3616",103874765,4,1,"0010000"
"3617",103874766,5,1,"0010000"
"3618",103874767,5,1,"0010000"
"3619",103874768,5,1,"0010000"
"3620",103874769,5,1,"0010000"
"3621",103874770,4,1,"0010000"
"3622",103874771,4,4,"0010000"
"3623",103874772,5,1,"0010000"
"3624",103874773,4,4,"0010001"
"3625",103874774,5,1,"0010001"
"3626",103874775,4,4,"0010000"
"3627",103874776,4,1,"0010010"
"3628",103874777,4,1,"0010010"
"3629",103874778,5,1,"0010000"
"3630",103874779,5,4,"0010000"
"3631",103874780,4,1,"0010000"
"3632",103874781,4,1,"0010100"
"3633",103874782,5,1,"0010000"
"3634",103874783,4,4,"0010010"
"3635",103874784,4,4,"0010000"
"3636",103874785,4,4,"0010000"
"3637",103874786,5,1,"0010100"
"3638",103874787,4,1,"0010000"
"3639",103874788,4,1,"0010000"
"3640",103874789,5,1,"0010100"
"3641",103874790,4,1,"0010000"
"3642",103874791,4,4,"0010000"
"3643",103874792,5,4,"0010000"
"3644",103874793,5,1,"0010000"
"3645",103874794,4,1,"0010000"
"3646",103874795,5,4,"0010000"
"3647",103874796,5,1,"0010000"
"3648",103874797,5,4,"0010000"
"3649",103874798,4,1,"0010000"
"3650",103874799,4,1,"0010000"
"3651",103874800,5,4,"0011000"
"3652",103874801,4,1,"0010000"
"3653",103874802,4,1,"0010000"
"3654",103874803,5,4,"0010000"
"3655",103874804,5,1,"0011000"
"3656",103874805,4,1,"0010010"
"3657",103874806,4,4,"0011000"
"3658",103874807,4,1,"0010000"
"3659",103874808,5,1,"0010000"
"3660",103874809,5,4,"0010000"
"3661",103874810,4,4,"0010000"
"3662",103874811,5,1,"0010000"
"3663",103874812,4,1,"0010000"
"3664",103874813,4,1,"0010100"
"3665",103874814,5,4,"0010100"
"3666",103874815,4,1,"0010000"
"3667",103874816,5,4,"0010000"
"3668",103874817,5,1,"0010000"
"3669",103874818,5,4,"0010000"
"3670",103874819,4,1,"0011000"
"3671",103874820,4,1,"0010000"
"3672",103874821,5,1,"0011000"
"3673",103874822,5,4,"0010000"
"3674",103874823,4,1,"0010000"
"3675",103874824,5,1,"0010000"
"3676",103874825,5,1,"0010000"
"3677",103874826,4,1,"0010000"
"3678",103874827,5,1,"0010000"
"3679",103874828,4,1,"0011000"
"3680",103874829,4,1,"0010000"
"3681",103874830,5,4,"0010000"
"3682",103874831,5,4,"0010000"
"3683",103874832,4,1,"0011000"
"3684",103874833,4,1,"0010000"
"3685",103874834,4,1,"0010000"
"3686",103874835,4,1,"0010000"
"3687",103874836,4,4,"0010000"
"3688",103874837,5,1,"0010000"
"3689",103874838,4,1,"0010000"
"3690",103874839,4,4,"0010000"
"3691",103874840,4,1,"0011000"
"3692",103874841,4,1,"0010000"
"3693",103874842,4,1,"0010000"
"3694",103874843,5,4,"0010000"
"3695",103874844,4,4,"0010000"
"3696",103874845,0,0,"0010000"
"3697",103874846,4,1,"0010000"
"3698",103874847,5,1,"0010000"
"3699",103874848,4,1,"0010000"
"3700",103874849,5,1,"0010000"
"3701",103874850,4,4,"0010000"
"3702",103874851,4,1,"0010000"
"3703",103874852,5,4,"0010010"
"3704",103874853,5,1,"0011000"
"3705",103874854,5,1,"0010000"
"3706",103874855,5,1,"0010100"
"3707",103874856,4,1,"0010000"
"3708",103874857,4,4,"0011000"
"3709",103874858,4,4,"0010000"
"3710",103874859,4,1,"0010000"
"3711",103874860,4,1,"0010000"
"3712",103874861,5,1,"0010000"
"3713",103874862,5,1,"0010000"
"3714",103874863,5,4,"0010000"
"3715",103874864,5,1,"0010000"
"3716",103874865,4,1,"0010000"
"3717",103874866,5,4,"0010100"
"3718",103874867,4,4,"0010000"
"3719",103874868,5,1,"0010000"
"3720",103874869,4,1,"0011000"
"3721",103874870,5,1,"0010000"
"3722",103874871,5,4,"0010100"
"3723",103874872,4,4,"0010000"
"3724",103874873,5,1,"0010000"
"3725",103874874,4,1,"0010000"
"3726",103874875,4,4,"0010000"
"3727",103874876,4,1,"0010000"
"3728",103874877,5,1,"0010000"
"3729",103874878,5,1,"0010000"
"3730",103874879,5,4,"0010001"
"3731",103874880,5,1,"0010000"
"3732",103874881,4,4,"0011000"
"3733",103874882,5,1,"0010000"
"3734",103874883,5,1,"0010000"
"3735",103874884,5,4,"0010010"
"3736",103874885,5,4,"0010000"
"3737",103874886,5,1,"0010000"
"3738",103874887,4,4,"0010000"
"3739",103874888,4,1,"0010000"
"3740",103874889,5,4,"0010000"
"3741",103874890,4,1,"0011000"
"3742",103874891,4,1,"0010100"
"3743",103874892,5,4,"0010000"
"3744",103874893,4,1,"0010000"
"3745",103874894,5,1,"0010000"
"3746",103874895,4,1,"0010000"
"3747",103874896,4,4,"0010000"
"3748",103874897,5,1,"0010000"
"3749",103874898,5,1,"0010000"
"3750",103874899,4,1,"0010000"
"3751",103874900,4,1,"0010000"
"3752",103874901,5,1,"0010000"
"3753",103874902,4,1,"0010000"
"3754",103874903,5,4,"0010000"
"3755",103874904,4,1,"0010001"
"3756",103874905,4,1,"0010000"
"3757",103874906,5,4,"0010000"
"3758",103874907,4,4,"0010000"
"3759",103874908,5,4,"0010000"
"3760",103874909,5,4,"0010100"
"3761",103874910,4,4,"0010000"
"3762",103874911,5,1,"0010000"
"3763",103874912,5,4,"0010000"
"3764",103874913,5,4,"0010000"
"3765",103874914,5,1,"0010000"
"3766",103874915,5,1,"0010000"
"3767",103874916,5,4,"0010000"
"3768",103874917,4,1,"0010000"
"3769",103874918,5,1,"0010000"
"3770",103874919,5,4,"0010000"
"3771",103874920,4,1,"0010000"
"3772",103874921,5,4,"0010000"
"3773",103874922,5,4,"0010000"
"3774",103874923,4,4,"0010000"
"3775",103874924,5,4,"0010000"
"3776",103874925,5,1,"0010000"
"3777",103874926,5,4,"0010000"
"3778",103874927,4,1,"0010000"
"3779",103874928,4,1,"0010000"
"3780",103874929,5,4,"0010000"
"3781",103874930,5,4,"0010000"
"3782",103874931,5,4,"0010000"
"3783",103874932,5,4,"0010000"
"3784",103874933,4,4,"0010000"
"3785",103874934,5,1,"0010010"
"3786",103874935,4,1,"0010000"
"3787",103874936,4,1,"0010000"
"3788",103874937,4,1,"0010000"
"3789",103874938,4,4,"0010000"
"3790",103874939,5,1,"0010000"
"3791",103874940,4,1,"0010000"
"3792",103874941,4,1,"0010010"
"3793",103874942,5,1,"0010010"
"3794",103874943,4,1,"0010000"
"3795",103874944,4,1,"0010000"
"3796",103874945,5,1,"0010000"
"3797",103874946,4,1,"0010000"
"3798",103874947,4,1,"0010001"
"3799",103874948,4,1,"0010000"
"3800",103874949,5,1,"0010000"
"3801",103874950,5,1,"0010000"
"3802",103874951,5,1,"0010000"
"3803",103874952,5,1,"0010000"
"3804",103874953,4,1,"0010000"
"3805",103874954,5,1,"0010000"
"3806",103874955,5,4,"0010000"
"3807",103874956,5,1,"0010000"
"3808",103874957,4,1,"0010000"
"3809",103874958,5,1,"0010000"
"3810",103874959,5,1,"0010000"
"3811",103874960,4,4,"0010000"
"3812",103874961,5,4,"0010000"
"3813",103874962,4,1,"0010000"
"3814",103874963,5,1,"0010000"
"3815",103874964,4,4,"0010000"
"3816",103874965,4,1,"0010000"
"3817",103874966,5,1,"0010000"
"3818",103874967,5,1,"0010000"
"3819",103874968,5,1,"0010000"
"3820",103874969,4,4,"0010100"
"3821",103874970,5,4,"0010000"
"3822",103874971,4,1,"0011000"
"3823",103874972,4,1,"0010010"
"3824",103874973,4,1,"0010000"
"3825",103874974,4,1,"0010000"
"3826",103874975,5,4,"0010000"
"3827",103874976,5,4,"0010010"
"3828",103874977,5,4,"0010000"
"3829",103874978,5,1,"0010000"
"3830",103874979,5,4,"0010000"
"3831",103874980,5,1,"0010010"
"3832",103874981,5,1,"0010000"
"3833",103874982,5,1,"0010000"
"3834",103874983,4,4,"0010000"
"3835",103874984,4,1,"0010000"
"3836",103874985,5,4,"0010000"
"3837",103874986,4,1,"0010000"
"3838",103874987,4,1,"0010000"
"3839",103874988,4,4,"0010000"
"3840",103874989,5,4,"0010000"
"3841",103874990,5,4,"0010000"
"3842",103874991,5,1,"0010000"
"3843",103874992,5,1,"0010000"
"3844",103874993,5,1,"0010000"
"3845",103874994,4,4,"0010000"
"3846",103874995,4,1,"0010000"
"3847",103874996,5,4,"0010000"
"3848",103874997,5,4,"0010000"
"3849",103874998,5,4,"0010000"
"3850",103874999,5,4,"0010000"
"3851",103875000,5,1,"0010000"
"3852",103881001,4,4,"0010000"
"3853",103881002,4,1,"0010000"
"3854",103881003,4,4,"0010000"
"3855",103881004,4,4,"0010000"
"3856",103881005,5,4,"0011000"
"3857",103881006,4,4,"0010000"
"3858",103881007,4,1,"0010000"
"3859",103881008,4,1,"0010000"
"3860",103881009,5,1,"0011000"
"3861",103881010,5,1,"0010001"
"3862",103881011,4,1,"0010000"
"3863",103881012,4,4,"0010000"
"3864",103881013,5,4,"0010000"
"3865",103881014,4,1,"0010000"
"3866",103881015,4,1,"0010000"
"3867",103881016,5,1,"0010001"
"3868",103881017,4,1,"0010000"
"3869",103881018,5,1,"0010100"
"3870",103881019,4,4,"0010000"
"3871",103881020,4,4,"0010000"
"3872",103881021,4,4,"0010000"
"3873",103881022,4,1,"0011000"
"3874",103881023,5,4,"0010000"
"3875",103881024,5,1,"0011000"
"3876",103881025,4,4,"0010000"
"3877",103881026,4,4,"0010000"
"3878",103881027,4,4,"0010000"
"3879",103881028,4,4,"0010010"
"3880",103881029,5,4,"0010000"
"3881",103881030,4,4,"0010000"
"3882",103881031,5,4,"0010000"
"3883",103881032,4,1,"0010000"
"3884",103881033,4,4,"0010100"
"3885",103881034,5,4,"0010000"
"3886",103881035,5,4,"0010001"
"3887",103881036,4,4,"0010000"
"3888",103881037,5,4,"0010000"
"3889",103881038,5,4,"0010000"
"3890",103881039,5,4,"0010000"
"3891",103881040,4,4,"0010000"
"3892",103881041,5,4,"0011000"
"3893",103881042,5,4,"0010000"
"3894",103881043,4,4,"0010000"
"3895",103881044,5,4,"0010000"
"3896",103881045,5,4,"0010100"
"3897",103881046,5,4,"0010000"
"3898",103881047,5,4,"0010010"
"3899",103881048,5,1,"0010100"
"3900",103881049,4,1,"0010000"
"3901",103881050,5,1,"0010000"
"3902",103881051,5,1,"0010000"
"3903",103881052,5,1,"0010000"
"3904",103881053,4,1,"0010001"
"3905",103881054,4,1,"0010000"
"3906",103881055,5,1,"0010000"
"3907",103881056,4,4,"0011000"
"3908",103881057,5,4,"0010000"
"3909",103881058,4,1,"0010010"
"3910",103881059,5,1,"0010000"
"3911",103881060,5,1,"0010000"
"3912",103881061,5,1,"0010000"
"3913",103881062,4,1,"0010000"
"3914",103881063,4,1,"0010000"
"3915",103881064,4,4,"0010000"
"3916",103881065,4,1,"0010000"
"3917",103881066,4,1,"0010000"
"3918",103881067,5,4,"0010000"
"3919",103881068,4,1,"0010010"
"3920",103881069,5,1,"0010000"
"3921",103881070,4,1,"0010100"
"3922",103881071,4,1,"0010000"
"3923",103881072,4,1,"0010000"
"3924",103881073,4,1,"0010000"
"3925",103881074,4,1,"0010000"
"3926",103881075,5,4,"0010000"
"3927",103881076,5,1,"0011000"
"3928",103881077,4,1,"0010000"
"3929",103881078,5,4,"0011000"
"3930",103881079,4,1,"0010000"
"3931",103881080,5,1,"0010000"
"3932",103881081,5,4,"0011000"
"3933",103881082,4,1,"0011000"
"3934",103881083,5,1,"0010000"
"3935",103881084,5,1,"0010000"
"3936",103881085,5,1,"0010010"
"3937",103881086,4,1,"0010000"
"3938",103881087,4,1,"0010000"
"3939",103881088,5,1,"0010000"
"3940",103881089,5,1,"0010000"
"3941",103881090,5,1,"0011000"
"3942",103881091,5,4,"0010000"
"3943",103881092,4,4,"0010000"
"3944",103881093,4,1,"0010000"
"3945",103881094,5,1,"0010010"
"3946",103881095,4,4,"0010000"
"3947",103881096,4,1,"0010000"
"3948",103881097,5,1,"0010100"
"3949",103881098,5,1,"0010010"
"3950",103881099,4,1,"0010000"
"3951",103881100,5,1,"0010000"
"3952",103881101,5,1,"0010000"
"3953",103881102,5,1,"0010000"
"3954",103881103,4,4,"0010010"
"3955",103881104,4,1,"0010010"
"3956",103881105,4,1,"0010000"
"3957",103881106,4,1,"0010100"
"3958",103881107,4,1,"0010000"
"3959",103881108,4,1,"0010001"
"3960",103881109,5,4,"0010000"
"3961",103881110,5,1,"0010000"
"3962",103881111,5,4,"0010000"
"3963",103881112,5,1,"0010000"
"3964",103881113,5,1,"0010000"
"3965",103881114,4,4,"0010000"
"3966",103881115,5,1,"0010001"
"3967",103881116,5,1,"0010000"
"3968",103881117,4,1,"0010100"
"3969",103881118,5,1,"0010000"
"3970",103881119,4,1,"0010000"
"3971",103881120,4,1,"0010000"
"3972",103881121,4,1,"0010000"
"3973",103881122,4,1,"0010000"
"3974",103881123,4,1,"0010100"
"3975",103881124,4,1,"0010000"
"3976",103881125,5,1,"0010000"
"3977",103881126,4,1,"0010000"
"3978",103881127,4,1,"0010000"
"3979",103881128,4,1,"0010000"
"3980",103881129,4,1,"0010000"
"3981",103881130,4,1,"0010000"
"3982",103881131,4,1,"0010000"
"3983",103881132,5,1,"0010000"
"3984",103881133,5,1,"0010000"
"3985",103881134,4,1,"0010000"
"3986",103881135,4,1,"0010000"
"3987",103881136,5,1,"0011000"
"3988",103881137,5,1,"0010000"
"3989",103881138,5,1,"0010000"
"3990",103881139,4,1,"0010000"
"3991",103881140,5,1,"0010000"
"3992",103881141,5,1,"0010000"
"3993",103881142,4,1,"0010000"
"3994",103881143,4,1,"0010000"
"3995",103881144,5,1,"0010100"
"3996",103881145,4,1,"0011000"
"3997",103881146,5,1,"0010000"
"3998",103881147,5,1,"0010000"
"3999",103881148,5,1,"0010010"
"4000",103881149,4,1,"0010000"
"4001",103881150,4,1,"0010100"
"4002",103881151,4,1,"0011000"
"4003",103881152,5,1,"0010000"
"4004",103881153,4,1,"0010000"
"4005",103881154,5,1,"0010000"
"4006",103881155,5,1,"0010000"
"4007",103881156,5,1,"0010000"
"4008",103881157,4,1,"0010000"
"4009",103881158,4,1,"0010000"
"4010",103881159,5,1,"0010000"
"4011",103881160,5,1,"0010000"
"4012",103881161,4,1,"0011000"
"4013",103881162,5,1,"0010000"
"4014",103881163,4,1,"0011000"
"4015",103881164,4,1,"0010000"
"4016",103881165,4,1,"0010000"
"4017",103881166,5,1,"0010001"
"4018",103881167,5,1,"0011000"
"4019",103881168,5,1,"0010010"
"4020",103881169,4,1,"0010000"
"4021",103881170,4,4,"0010000"
"4022",103881171,5,4,"0010000"
"4023",103881172,5,1,"0010000"
"4024",103881173,5,4,"0010000"
"4025",103881174,4,4,"0010000"
"4026",103881175,4,1,"0010000"
"4027",103881176,4,1,"0010000"
"4028",103881177,4,1,"0011000"
"4029",103881178,5,1,"0010000"
"4030",103881179,5,1,"0011000"
"4031",103881180,5,4,"0010000"
"4032",103881181,5,4,"0010000"
"4033",103881182,4,1,"0010000"
"4034",103881183,5,1,"0010000"
"4035",103881184,5,1,"0010000"
"4036",103881185,5,1,"0010000"
"4037",103881186,5,1,"0010010"
"4038",103881187,4,4,"0010000"
"4039",103881188,4,4,"0010000"
"4040",103881189,4,1,"0010000"
"4041",103881190,5,1,"0010000"
"4042",103881191,4,1,"0010000"
"4043",103881192,4,1,"0010000"
"4044",103881193,5,1,"0010000"
"4045",103881194,4,1,"0010000"
"4046",103881195,4,1,"0010000"
"4047",103881196,4,1,"0010000"
"4048",103881197,4,1,"0010000"
"4049",103881198,5,1,"0010000"
"4050",103881199,4,1,"0010000"
"4051",103881200,5,1,"0010000"
"4052",103881201,5,1,"0010000"
"4053",103881202,5,1,"0010000"
"4054",103881203,4,1,"0011000"
"4055",103881204,4,1,"0010010"
"4056",103881205,5,1,"0010000"
"4057",103881206,4,1,"0010000"
"4058",103881207,4,1,"0011000"
"4059",103881208,4,1,"0010000"
"4060",103881209,4,1,"0010100"
"4061",103881210,5,1,"0010000"
"4062",103881211,5,1,"0010000"
"4063",103881212,5,1,"0010000"
"4064",103881213,5,1,"0010001"
"4065",103881214,5,1,"0010000"
"4066",103881215,5,1,"0010000"
"4067",103881216,4,1,"0010000"
"4068",103881217,5,1,"0011000"
"4069",103881218,4,1,"0010000"
"4070",103881219,5,1,"0011000"
"4071",103881220,5,1,"0010000"
"4072",103881221,4,1,"0010000"
"4073",103881222,5,4,"0010000"
"4074",103881223,4,1,"0010000"
"4075",103881224,4,1,"0010000"
"4076",103881225,4,4,"0010000"
"4077",103881226,4,1,"0010000"
"4078",103881227,5,1,"0010000"
"4079",103881228,5,4,"0010000"
"4080",103881229,5,1,"0010000"
"4081",103881230,4,1,"0010000"
"4082",103881231,4,1,"0010100"
"4083",103881232,4,1,"0010000"
"4084",103881233,5,1,"0010000"
"4085",103881234,5,1,"0010000"
"4086",103881235,4,1,"0010000"
"4087",103881236,5,1,"0010000"
"4088",103881237,4,1,"0010000"
"4089",103881238,4,1,"0010000"
"4090",103881239,4,1,"0011000"
"4091",103881240,5,1,"0010000"
"4092",103881241,4,1,"0010000"
"4093",103881242,5,1,"0010000"
"4094",103881243,4,1,"0010000"
