add_info,b_age,b_coord_prec,b_day,b_dir,b_flyway,b_lat,b_long,b_month,b_region,b_year,band,band_type,current_band_type,b_lat_gis,b_long_gis,r_lat_gis,r_long_gis,how_obt,season_surv,permit,pres_cod,r_coord_pres,r_create_month,r_create_year,r_day,r_dir,r_flyway,r_lat,r_long,r_month,r_region,r_year,replaced_band_code,band,spp_num,status,who,why,age,b_month,b_state,live_dead,flyway,r_month,r_region,r_state,sex,species
0,1,0,27,0,2,351,924,6,7,2007,103881298,1,1,35.19167,-92.725,35.08333,-92.75,1,1,6569,5,10,1,2008,27,0,2,350,924,1,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,4,0,27,0,2,345,924,6,7,2007,103881173,1,1,34.98556,-92.78222,35.08333,-92.75,1,1,6569,5,10,1,2008,6,0,2,350,924,9,7,2007,0,Original,1720,3,21,61,Local,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,1,0,27,0,2,351,924,6,7,2007,103881376,1,1,35.19167,-92.725,35.08333,-92.58333,1,1,6569,5,10,1,2008,12,0,2,350,923,1,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,4,0,27,0,2,350,922,6,7,2007,103881034,1,1,35.14167,-92.425,35.08333,-92.41667,1,1,6569,3,10,9,2007,4,0,2,350,922,9,7,2007,0,Original,1720,3,21,61,Local,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,4,0,28,0,2,351,931,6,7,2007,103881434,1,1,35.285,-93.20333,35.41667,-93.41667,1,1,6569,3,10,9,2007,8,0,2,352,932,9,7,2007,0,Original,1720,2,21,61,Local,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,4,0,27,0,2,341,934,6,7,2007,103874955,1,1,34.23611,-93.76417,34.08333,-93.75,1,1,6569,3,10,9,2007,9,0,2,340,934,9,7,2007,0,Original,1720,3,21,61,Local,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,1,0,28,0,2,351,931,6,7,2007,103881454,1,1,35.285,-93.20333,35.25,-93.08333,1,1,6569,3,10,9,2007,2,0,2,351,930,9,7,2007,0,Original,1720,2,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,1,0,28,0,2,351,932,6,7,2007,103881801,1,1,35.30833,-93.425,35.41667,-93.41667,1,1,6569,3,10,10,2007,29,0,2,352,932,9,7,2007,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,1,0,27,0,2,341,934,6,7,2007,103874978,1,1,34.23611,-93.76417,34.25,-93.75,1,1,6569,5,10,1,2008,26,0,2,341,934,1,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,27,0,2,351,924,6,7,2007,103881355,1,1,35.19167,-92.725,35.25,-92.75,1,1,6569,5,10,1,2008,14,0,2,351,924,1,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,27,0,2,351,924,6,7,2007,103881313,1,1,35.19167,-92.725,35.08333,-92.75,1,1,6569,5,10,1,2008,15,0,2,350,924,1,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,27,0,2,345,924,6,7,2007,103881196,1,1,34.98556,-92.78222,34.91667,-92.75,1,1,6569,3,10,12,2007,28,0,2,345,924,12,7,2007,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,December,AR,Arkansas,Male,CAGO
0,4,0,2,0,2,345,922,7,7,2007,103881832,1,1,34.84278,-92.39694,34.41667,-92.91667,1,1,6569,4,10,1,2008,26,0,2,342,925,1,7,2008,0,Original,1720,2,21,61,Local,July,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,4,0,27,0,2,345,924,6,7,2007,103881181,1,1,34.98556,-92.78222,35.08333,-92.75,1,1,6569,3,10,12,2007,30,0,2,350,924,12,7,2007,0,Original,1720,3,21,61,Local,June,Arkansas,dead,Mississippi,December,AR,Arkansas,Female,CAGO
0,4,0,27,0,2,350,922,6,7,2007,103881095,1,1,35.14167,-92.425,35.08333,-92.41667,1,1,6569,5,10,9,2007,15,0,2,350,922,9,7,2007,0,Original,1720,3,21,7,Local,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,1,0,27,0,2,345,924,6,7,2007,103881205,1,1,34.98556,-92.78222,35.08333,-92.58333,1,1,6569,5,10,1,2008,23,0,2,350,923,1,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,27,0,2,341,934,6,7,2007,103874982,1,1,34.23611,-93.76417,34.08333,-93.75,1,1,6569,5,10,9,2007,1,0,2,340,934,9,7,2007,0,Original,1720,3,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,1,0,28,0,2,351,931,6,7,2007,103881508,1,1,35.285,-93.20333,35.41667,-93.41667,1,1,6569,3,10,9,2007,2,0,2,352,932,9,7,2007,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,1,0,28,0,2,351,931,6,7,2007,103881462,1,1,35.285,-93.20333,35.25,-93.08333,1,1,6569,5,10,2,2008,2,0,2,351,930,2,7,2008,0,Original,1720,2,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,February,AR,Arkansas,Male,CAGO
0,1,0,26,0,2,334,935,6,7,2007,103874827,1,1,33.68667,-93.97833,33.75,-94.08333,1,1,6569,4,10,1,2008,1,0,2,334,940,1,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,4,0,28,0,2,351,931,6,7,2007,103881627,1,1,35.29611,-93.27333,35.25,-93.25,1,1,6569,5,10,1,2008,27,0,2,351,931,1,7,2008,0,Original,1720,3,21,61,Local,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,28,0,2,351,931,6,7,2007,103881632,1,1,35.29611,-93.27333,35.25,-93.25,1,1,6569,5,10,1,2008,27,0,2,351,931,1,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,28,0,2,351,931,6,7,2007,103881693,1,1,35.29611,-93.27333,35.25,-93.08333,1,1,6569,3,10,9,2007,1,0,2,351,930,9,7,2007,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,1,0,27,0,2,351,924,6,7,2007,103881343,1,1,35.19167,-92.725,35.08333,-92.58333,1,1,6569,5,10,1,2008,23,0,2,350,923,1,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,26,0,2,334,935,6,7,2007,103874865,1,1,33.725,-93.925,33.91667,-93.58333,1,1,6569,5,10,1,2008,25,0,2,335,933,1,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,25,0,2,341,931,6,7,2007,103874659,1,1,34.24167,-93.20806,34.25,-93.25,1,1,6569,3,10,9,2007,2,0,2,341,931,9,7,2007,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,1,0,25,0,2,342,930,6,7,2007,103874042,1,1,34.40833,-93.05833,34.58333,-93.08333,1,1,6569,3,10,9,2007,1,0,2,343,930,9,7,2007,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,4,0,27,0,2,351,924,6,7,2007,103881266,1,1,35.19167,-92.725,35.08333,-92.75,1,1,6569,5,10,1,2008,17,0,2,350,924,1,7,2008,0,Original,1720,3,21,61,Local,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,27,0,2,351,924,6,7,2007,103881345,1,1,35.19167,-92.725,35.25,-92.75,1,1,6569,5,10,1,2008,6,0,2,351,924,1,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,28,0,2,351,931,6,7,2007,103881417,1,1,35.285,-93.20333,35.58333,-93.25,1,1,6569,3,10,9,2007,1,0,2,353,931,9,7,2007,0,Original,1720,2,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,1,0,27,0,2,351,924,6,7,2007,103881286,1,1,35.19167,-92.725,35.08333,-92.75,1,1,6569,5,10,1,2008,1,0,2,350,924,1,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,25,0,2,341,931,6,7,2007,103874645,1,1,34.24167,-93.20806,34.25,-93.25,1,1,6569,5,10,1,2008,13,0,2,341,931,1,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,28,0,2,351,931,6,7,2007,103881653,1,1,35.29611,-93.27333,35.08333,-92.91667,1,1,6569,3,10,10,2007,9,0,2,350,925,9,7,2007,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,4,0,28,0,2,351,932,6,7,2007,103881804,1,1,35.30833,-93.425,35.25,-93.41667,1,1,6569,4,10,1,2008,19,0,2,351,932,1,7,2008,0,Original,1720,3,21,7,Local,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,27,0,2,350,922,6,7,2007,103881105,1,1,35.14167,-92.425,35.08333,-92.41667,1,1,6569,5,10,10,2007,7,0,2,350,922,10,7,2007,0,Original,1720,3,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,October,AR,Arkansas,Male,CAGO
0,1,0,26,0,2,334,935,6,7,2007,103874888,1,1,33.725,-93.925,33.75,-94.08333,1,1,6569,5,10,1,2008,1,0,2,334,940,1,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,28,0,2,351,931,6,7,2007,103881647,1,1,35.29611,-93.27333,35.08333,-93.41667,1,1,6569,5,10,1,2008,19,0,2,350,932,1,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,27,0,2,350,922,6,7,2007,103881093,1,1,35.14167,-92.425,35.08333,-92.41667,1,1,6569,5,10,9,2007,15,0,2,350,922,9,7,2007,0,Original,1720,3,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,4,0,27,0,2,345,924,6,7,2007,103881171,1,1,34.98556,-92.78222,35.08333,-92.75,1,1,6569,5,10,1,2008,18,0,2,350,924,1,7,2008,0,Original,1720,3,21,61,Local,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,28,0,2,351,931,6,7,2007,103881528,1,1,35.25833,-93.225,35.41667,-94.41667,1,1,6569,5,10,1,2008,19,0,2,352,942,1,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,27,0,2,351,924,6,7,2007,103881291,1,1,35.19167,-92.725,35.08333,-92.58333,1,1,6569,4,10,1,2008,13,0,2,350,923,1,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,4,0,28,0,2,351,931,6,7,2007,103881431,1,1,35.285,-93.20333,35.41667,-93.41667,1,1,6569,3,10,9,2007,1,0,2,352,932,9,7,2007,0,Original,1720,2,21,61,Local,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,1,0,27,0,2,341,934,6,7,2007,103874937,1,1,34.23611,-93.76417,34.08333,-93.75,1,1,6569,3,10,9,2007,9,0,2,340,934,9,7,2007,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,1,0,27,0,2,345,924,6,7,2007,103881238,1,1,34.98556,-92.78222,35.08333,-92.75,1,1,6569,3,10,9,2007,15,0,2,350,924,9,7,2007,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,1,0,27,0,2,351,931,6,7,2008,104898479,1,1,35.285,-93.20333,34.25,-92.75,1,1,6569,5,10,2,2009,99,0,2,341,924,1,7,2009,0,Original,1720,2,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,24,0,2,334,935,6,7,2008,103887067,1,1,33.70833,-93.94167,33.75,-94.08333,1,1,6569,4,10,12,2008,30,0,2,334,940,12,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,December,AR,Arkansas,Male,CAGO
0,1,0,25,0,2,350,922,6,7,2008,103887470,1,1,35.14167,-92.425,35.25,-92.41667,1,1,6569,5,10,9,2008,11,0,2,351,922,9,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,1,0,26,0,2,352,942,6,7,2008,104898307,1,1,35.43194,-94.35722,35.41667,-94.41667,1,1,6569,5,10,10,2008,4,0,2,352,942,10,7,2008,0,Original,1720,2,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,October,AR,Arkansas,Female,CAGO
0,1,0,24,0,2,334,935,6,7,2008,103887134,1,1,33.70833,-93.94167,33.91667,-93.91667,1,1,6569,5,10,9,2008,1,0,2,335,935,9,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,1,0,25,0,2,350,922,6,7,2008,103887476,1,1,35.14167,-92.425,35.25,-92.41667,0,1,6569,5,10,10,2008,28,0,2,351,922,10,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,October,AR,Arkansas,Male,CAGO
0,1,0,25,0,2,350,922,6,7,2008,103887435,1,1,35.14167,-92.425,35.08333,-92.41667,1,1,6569,5,10,1,2009,2,0,2,350,922,1,7,2009,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,25,0,2,350,922,6,7,2008,103887479,1,1,35.14167,-92.425,35.25,-92.08333,1,1,6569,5,10,2,2009,17,0,2,351,920,1,7,2009,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,25,0,2,350,922,6,7,2008,103887481,1,1,35.14167,-92.425,35.08333,-92.41667,1,1,6569,5,10,9,2008,5,0,2,350,922,9,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,1,0,24,0,2,334,935,6,7,2008,103887064,1,1,33.70833,-93.94167,33.75,-94.25,1,1,6569,5,10,12,2008,29,0,2,334,941,12,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,December,AR,Arkansas,Female,CAGO
0,1,0,25,0,2,351,924,6,7,2008,104898159,1,1,35.19167,-92.725,35.41667,-92.41667,1,1,6569,5,10,1,2009,11,0,2,352,922,1,7,2009,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,25,0,2,345,924,6,7,2008,104898072,1,1,34.98556,-92.78222,35.08333,-92.75,1,1,6569,5,10,1,2009,25,0,2,350,924,1,7,2009,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,24,0,2,334,935,6,7,2008,103887112,1,1,33.70833,-93.94167,33.68922,-93.86761,1,1,6569,5,13,1,2009,8,0,2,334,935,1,7,2009,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,24,0,2,334,935,6,7,2008,103887174,1,1,33.70833,-93.94167,33.75,-94.08333,1,1,6569,4,10,1,2009,14,0,2,334,940,1,7,2009,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,4,0,27,0,2,351,931,6,7,2008,104898419,1,1,35.285,-93.20333,34.41667,-92.75,1,1,6569,5,10,1,2009,11,0,2,342,924,1,7,2009,0,Original,1720,2,21,61,Local,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,26,0,2,352,942,6,7,2008,104898287,1,1,35.43194,-94.35722,35.41667,-94.41667,1,1,6569,4,10,1,2009,24,0,2,352,942,1,7,2009,0,Original,1720,2,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,26,0,2,352,942,6,7,2008,104898296,1,1,35.43194,-94.35722,35.41667,-94.41667,1,1,6569,5,10,12,2008,99,0,2,352,942,94,7,2008,0,Original,1720,2,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,HuntingSeason,AR,Arkansas,Female,CAGO
0,1,0,24,0,2,334,935,6,7,2008,103887120,1,1,33.70833,-93.94167,33.69595,-93.9613,1,1,6569,5,13,12,2008,27,0,2,334,935,12,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,December,AR,Arkansas,Male,CAGO
0,1,0,25,0,2,351,924,6,7,2008,104898169,1,1,35.19167,-92.725,35.08333,-92.75,1,1,6569,5,10,1,2009,24,0,2,350,924,1,7,2009,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,26,0,2,341,933,6,7,2008,103887238,1,1,34.17361,-93.66444,33.91667,-94.08333,1,1,6569,5,10,12,2008,28,0,2,335,940,12,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,December,AR,Arkansas,Female,CAGO
0,1,0,26,0,2,352,942,6,7,2008,104898268,1,1,35.43194,-94.35722,35.41667,-94.41667,1,1,6569,5,10,9,2008,13,0,2,352,942,9,7,2008,0,Original,1720,2,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,1,0,25,0,2,345,924,6,7,2008,104898065,1,1,34.98556,-92.78222,35.08333,-92.58333,1,1,6569,5,10,1,2009,30,0,2,350,923,1,7,2009,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,4,0,25,0,2,351,924,6,7,2008,104898112,1,1,35.19083,-92.73139,35.08333,-92.75,1,1,6569,5,10,1,2009,10,0,2,350,924,1,7,2009,0,Original,1720,3,21,61,Local,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,23,0,2,342,930,6,7,2008,103887027,1,1,34.40833,-93.05833,34.41667,-93.08333,1,1,6569,5,10,9,2008,5,0,2,342,930,9,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,4,0,25,0,2,351,924,6,7,2008,104898117,1,1,35.19083,-92.73139,35.25,-92.75,1,1,6569,5,10,1,2009,16,0,2,351,924,1,7,2009,0,Original,1720,3,21,61,Local,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,24,0,2,334,935,6,7,2008,103887097,1,1,33.70833,-93.94167,33.91667,-93.91667,1,1,6569,5,10,9,2008,5,0,2,335,935,9,7,2008,0,Original,1720,3,21,62,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,1,0,25,0,2,351,924,6,7,2008,104898161,1,1,35.19167,-92.725,35.25,-92.75,1,1,6569,5,10,2,2009,29,0,2,351,924,1,7,2009,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,25,0,2,351,924,6,7,2008,104898180,1,1,35.19167,-92.725,35.41667,-92.41667,1,1,6569,5,10,1,2009,12,0,2,352,922,1,7,2009,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,24,0,2,334,935,6,7,2008,103887129,1,1,33.70833,-93.94167,33.8461,-93.9138,1,1,6569,5,11,9,2008,1,0,2,335,935,9,7,2008,0,Original,1720,3,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,1,0,27,0,2,351,931,6,7,2008,104898627,1,1,35.29611,-93.27333,35.41667,-93.91667,1,1,6569,5,10,1,2009,28,0,2,352,935,12,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,December,AR,Arkansas,Male,CAGO
0,1,0,26,0,2,352,942,6,7,2008,104898298,1,1,35.43194,-94.35722,35.41667,-94.41667,1,1,6569,5,10,1,2009,3,0,2,352,942,1,7,2009,0,Original,1720,2,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,27,0,2,351,931,6,7,2008,104898544,1,1,35.285,-93.20333,35.25,-92.91667,1,1,6569,5,10,4,2009,99,0,2,351,925,1,7,2009,0,Original,1720,2,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,24,0,2,334,935,6,7,2008,103887063,1,1,33.70833,-93.94167,33.75,-94.08333,1,1,6569,5,10,1,2009,7,0,2,334,940,1,7,2009,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,23,0,2,342,930,6,7,2008,103881969,1,1,34.40833,-93.05833,34.41667,-93.08333,1,1,6569,5,10,12,2008,30,0,2,342,930,11,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,November,AR,Arkansas,Female,CAGO
0,1,0,25,0,2,345,924,6,7,2008,104898030,1,1,34.98556,-92.78222,34.41667,-92.25,1,1,6569,5,10,1,2009,8,0,2,342,921,1,7,2009,0,Original,1720,3,21,62,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,24,0,2,334,935,6,7,2008,103887050,1,1,33.70833,-93.94167,33.91667,-94.08333,1,1,6569,5,10,1,2009,17,0,2,335,940,1,7,2009,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,4,0,25,0,2,350,922,6,7,2008,103887450,1,1,35.13722,-92.42806,34.58333,-91.08333,1,1,6569,5,10,1,2009,9,0,2,343,910,1,7,2009,0,Original,1720,3,21,61,Local,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,25,0,2,351,924,6,7,2008,104898133,1,1,35.19167,-92.725,35.08333,-92.75,1,1,6569,5,10,9,2008,11,0,2,350,924,9,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,4,0,25,0,2,351,924,6,7,2008,104898116,1,1,35.19167,-92.725,35.08333,-92.75,1,1,6569,5,10,1,2009,16,0,2,350,924,1,7,2009,0,Original,1720,3,21,62,Local,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,27,0,2,351,931,6,7,2008,104898599,1,1,35.25833,-93.225,35.08333,-93.08333,1,1,6569,5,10,1,2009,15,0,2,350,930,1,7,2009,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,27,0,2,351,931,6,7,2008,104898508,1,1,35.285,-93.20333,34.25,-92.91667,1,1,6569,5,10,1,2009,17,0,2,341,925,1,7,2009,0,Original,1720,2,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,26,0,2,352,934,6,7,2008,104898402,1,1,35.47639,-93.82083,35.41667,-93.91667,1,1,6569,5,10,1,2009,4,0,2,352,935,1,7,2009,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,24,0,2,334,935,6,7,2008,103887118,1,1,33.70833,-93.94167,33.75,-94.08333,1,1,6569,5,10,1,2009,8,0,2,334,940,1,7,2009,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,24,0,2,334,935,6,7,2008,103887196,1,1,33.70833,-93.94167,33.75,-93.91667,1,1,6569,5,10,2,2009,30,0,2,334,935,1,7,2009,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,25,0,2,351,924,6,7,2008,104898148,1,1,35.19167,-92.725,35.25,-92.75,1,1,6569,5,10,2,2009,30,0,2,351,924,12,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,December,AR,Arkansas,Female,CAGO
0,1,0,26,0,2,341,933,6,7,2008,103887248,1,1,34.17361,-93.66444,33.91667,-93.75,1,1,6569,5,10,9,2008,1,0,2,335,934,9,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,1,0,26,0,2,352,942,6,7,2008,104898211,1,1,35.45833,-94.39167,35.41667,-94.41667,1,1,6569,4,10,10,2008,5,0,2,352,942,10,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,October,AR,Arkansas,Female,CAGO
0,1,0,24,0,2,334,935,6,7,2008,103887092,1,1,33.70833,-93.94167,33.91667,-93.91667,1,1,6569,5,10,9,2008,1,0,2,335,935,9,7,2008,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,1,0,25,0,2,351,924,6,7,2008,104898166,1,1,35.19167,-92.725,35.08333,-92.58333,1,1,6569,5,10,9,2008,12,0,2,350,923,9,7,2008,0,Original,1720,3,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,1,0,26,0,2,352,942,6,7,2008,104898305,1,1,35.43194,-94.35722,35.41667,-94.25,1,1,6569,5,10,10,2008,6,0,2,352,941,10,7,2008,0,Original,1720,2,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,October,AR,Arkansas,Female,CAGO
0,4,0,26,0,2,341,934,6,7,2008,103887294,1,1,34.23611,-93.76417,34.08333,-93.75,0,1,6569,5,10,1,2009,22,0,2,340,934,1,7,2009,0,Original,1720,3,21,61,Local,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,26,0,2,352,942,6,7,2008,104898292,1,1,35.43194,-94.35722,35.41667,-94.41667,1,1,6569,5,10,1,2009,25,0,2,352,942,1,7,2009,0,Original,1720,2,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
