"band_id","b_age_code","b_sex_code","banding_day","banding_month","banding_year","state","encounter_day","encounter_month","encounter_year","e_present_condition_code","l_d"
103874740,1,5,26,6,2007,"AR",NA,NA,NA,7,"alive"
103881852,1,5,2,7,2007,"AR",NA,NA,NA,7,"alive"
103881865,1,4,2,7,2007,"AR",NA,NA,NA,7,"alive"
103881876,4,5,2,7,2007,"AR",NA,NA,NA,7,"alive"
103881877,4,4,2,7,2007,"AR",NA,NA,NA,7,"alive"
103881901,1,4,2,7,2007,"AR",NA,NA,NA,7,"alive"
103881906,1,4,2,7,2007,"AR",NA,NA,NA,7,"alive"
103881925,4,5,2,7,2007,"AR",NA,NA,NA,7,"alive"
103881365,1,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881377,4,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881384,1,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881394,4,5,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881398,1,5,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881415,1,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881443,0,0,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881446,1,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103874799,1,4,26,6,2007,"AR",NA,NA,NA,7,"alive"
103874823,1,4,26,6,2007,"AR",NA,NA,NA,7,"alive"
103874829,1,4,26,6,2007,"AR",NA,NA,NA,7,"alive"
103874831,4,5,26,6,2007,"AR",NA,NA,NA,7,"alive"
103874840,1,4,26,6,2007,"AR",NA,NA,NA,7,"alive"
103874018,1,4,25,6,2007,"AR",NA,NA,NA,7,"alive"
103881485,1,5,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881501,1,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103874086,1,4,25,6,2007,"AR",NA,NA,NA,7,"alive"
103874091,4,4,25,6,2007,"AR",NA,NA,NA,7,"alive"
103874099,1,4,25,6,2007,"AR",NA,NA,NA,7,"alive"
103874903,4,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103874906,4,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103874912,4,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103874929,4,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103874931,4,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103874941,1,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103874982,1,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103874990,4,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103874994,4,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881518,1,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881523,1,5,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881526,1,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881531,1,5,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881537,4,5,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881551,1,5,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881555,1,5,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881028,4,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881034,4,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881056,4,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881586,1,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881598,1,5,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881643,1,5,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881652,1,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881658,1,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881074,1,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881077,1,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881093,1,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881149,1,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881171,4,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103874006,4,5,25,6,2007,"AR",NA,NA,NA,7,"alive"
103874607,1,4,25,6,2007,"AR",NA,NA,NA,7,"alive"
103874609,4,4,25,6,2007,"AR",NA,NA,NA,7,"alive"
103874612,1,5,25,6,2007,"AR",NA,NA,NA,7,"alive"
103881731,4,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881736,4,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881760,4,5,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881771,4,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881791,4,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881811,4,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881820,1,4,2,7,2007,"AR",NA,NA,NA,7,"alive"
103881822,1,4,2,7,2007,"AR",NA,NA,NA,7,"alive"
103881823,1,4,2,7,2007,"AR",NA,NA,NA,7,"alive"
103881210,1,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881227,1,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881262,1,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881279,1,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103874669,4,4,25,6,2007,"AR",NA,NA,NA,7,"alive"
103881323,1,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881333,1,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
100888759,1,4,24,6,2009,"AR",NA,NA,NA,7,"alive"
100888778,1,0,24,6,2009,"AR",NA,NA,NA,7,"alive"
100889333,1,4,24,6,2009,"AR",NA,NA,NA,7,"alive"
100888915,1,4,25,6,2009,"AR",NA,NA,NA,7,"alive"
100888917,1,5,25,6,2009,"AR",NA,NA,NA,7,"alive"
100888918,1,5,25,6,2009,"AR",NA,NA,NA,7,"alive"
100888942,1,4,25,6,2009,"AR",NA,NA,NA,7,"alive"
100888949,1,4,25,6,2009,"AR",NA,NA,NA,7,"alive"
100888980,0,0,25,6,2009,"AR",NA,NA,NA,7,"alive"
100888989,1,4,25,6,2009,"AR",NA,NA,NA,7,"alive"
100889002,1,4,25,6,2009,"AR",NA,NA,NA,7,"alive"
100889003,1,4,25,6,2009,"AR",NA,NA,NA,7,"alive"
100889005,1,4,25,6,2009,"AR",NA,NA,NA,7,"alive"
100889010,1,5,25,6,2009,"AR",NA,NA,NA,7,"alive"
100889354,1,4,24,6,2009,"AR",NA,NA,NA,7,"alive"
100889360,1,5,24,6,2009,"AR",NA,NA,NA,7,"alive"
100889372,1,0,24,6,2009,"AR",NA,NA,NA,7,"alive"
100889380,1,5,24,6,2009,"AR",NA,NA,NA,7,"alive"
100889382,1,4,24,6,2009,"AR",NA,NA,NA,7,"alive"
113842028,1,5,7,7,2011,"AR",NA,NA,NA,7,"alive"
113842038,1,4,7,7,2011,"AR",NA,NA,NA,7,"alive"
113842039,1,4,7,7,2011,"AR",NA,NA,NA,7,"alive"
113842051,1,5,7,7,2011,"AR",NA,NA,NA,7,"alive"
113842070,1,5,7,7,2011,"AR",NA,NA,NA,7,"alive"
113842071,1,5,7,7,2011,"AR",NA,NA,NA,7,"alive"
113842072,1,4,7,7,2011,"AR",NA,NA,NA,7,"alive"
113831467,4,5,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831474,4,5,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831484,1,5,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831488,4,5,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831497,4,5,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831518,1,4,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831532,1,4,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831540,4,4,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831574,1,5,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831414,1,5,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831428,1,4,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831431,1,4,27,6,2011,"AR",NA,NA,NA,7,"alive"
107821160,1,5,7,7,2011,"AR",NA,NA,NA,7,"alive"
107821161,4,5,7,7,2011,"AR",NA,NA,NA,7,"alive"
107821162,1,5,7,7,2011,"AR",NA,NA,NA,7,"alive"
107821180,1,5,7,7,2011,"AR",NA,NA,NA,7,"alive"
107821197,1,4,7,7,2011,"AR",NA,NA,NA,7,"alive"
107822419,1,4,21,6,2011,"AR",NA,NA,NA,7,"alive"
107822426,1,4,21,6,2011,"AR",NA,NA,NA,7,"alive"
107822499,1,5,21,6,2011,"AR",NA,NA,NA,7,"alive"
113831320,1,5,21,6,2011,"AR",NA,NA,NA,7,"alive"
113831351,1,5,21,6,2011,"AR",NA,NA,NA,7,"alive"
113831381,1,4,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831388,1,5,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831391,1,5,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831411,1,5,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831596,1,4,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831611,1,5,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831621,1,4,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831631,4,4,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831643,1,4,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831650,1,4,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831658,1,5,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831678,1,4,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831721,1,4,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831737,1,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
113831747,4,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
113831785,1,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
113831793,1,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
107822379,1,5,27,6,2011,"AR",NA,NA,NA,7,"alive"
107822381,1,4,27,6,2011,"AR",NA,NA,NA,7,"alive"
107822393,1,4,27,6,2011,"AR",NA,NA,NA,7,"alive"
113842497,1,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842546,1,4,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842551,1,4,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842564,1,4,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842570,1,4,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842571,1,4,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842580,1,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842594,1,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842602,1,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842636,1,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842652,1,4,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842673,1,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842703,4,4,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842718,1,5,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842719,4,5,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842730,1,4,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842748,4,5,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842754,1,5,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842823,4,5,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842827,4,4,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842856,1,4,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842862,1,5,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842883,1,5,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842895,1,5,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842911,1,4,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842917,1,5,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842925,1,5,7,7,2011,"AR",NA,NA,NA,7,"alive"
113842941,1,5,7,7,2011,"AR",NA,NA,NA,7,"alive"
113842963,1,5,7,7,2011,"AR",NA,NA,NA,7,"alive"
113842972,1,5,7,7,2011,"AR",NA,NA,NA,7,"alive"
113842986,1,5,7,7,2011,"AR",NA,NA,NA,7,"alive"
113842302,1,4,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842315,1,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842317,1,4,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842329,1,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842330,1,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842387,4,4,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842439,1,4,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842446,1,4,28,6,2011,"AR",NA,NA,NA,7,"alive"
114824233,1,5,27,6,2012,"AR",NA,NA,NA,7,"alive"
114824241,1,4,27,6,2012,"AR",NA,NA,NA,7,"alive"
114824246,1,5,27,6,2012,"AR",NA,NA,NA,7,"alive"
114824247,1,5,27,6,2012,"AR",NA,NA,NA,7,"alive"
114824259,1,4,27,6,2012,"AR",NA,NA,NA,7,"alive"
114825252,4,4,27,6,2012,"AR",NA,NA,NA,7,"alive"
113842274,1,4,26,6,2012,"AR",NA,NA,NA,7,"alive"
114824004,1,4,26,6,2012,"AR",NA,NA,NA,7,"alive"
114824016,1,5,26,6,2012,"AR",NA,NA,NA,7,"alive"
114824044,1,5,26,6,2012,"AR",NA,NA,NA,7,"alive"
114824054,1,5,26,6,2012,"AR",NA,NA,NA,7,"alive"
114824091,1,5,26,6,2012,"AR",NA,NA,NA,7,"alive"
114824105,1,4,26,6,2012,"AR",NA,NA,NA,7,"alive"
114824116,1,4,26,6,2012,"AR",NA,NA,NA,7,"alive"
114824286,4,5,27,6,2012,"AR",NA,NA,NA,7,"alive"
114824290,4,4,27,6,2012,"AR",NA,NA,NA,7,"alive"
114824303,1,5,27,6,2012,"AR",NA,NA,NA,7,"alive"
114824334,1,4,27,6,2012,"AR",NA,NA,NA,7,"alive"
114824337,1,5,27,6,2012,"AR",NA,NA,NA,7,"alive"
114824355,1,4,27,6,2012,"AR",NA,NA,NA,7,"alive"
114824385,1,4,27,6,2012,"AR",NA,NA,NA,7,"alive"
114824388,1,5,27,6,2012,"AR",NA,NA,NA,7,"alive"
114824408,1,4,27,6,2012,"AR",NA,NA,NA,7,"alive"
114824429,1,4,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824436,1,4,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824475,1,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824478,1,4,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824480,1,4,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824499,1,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824517,1,4,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824521,1,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824533,1,4,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824584,1,4,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824589,1,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824632,4,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824634,4,4,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824638,4,4,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824642,1,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824660,1,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824665,1,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824688,1,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824696,1,4,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824719,1,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824726,1,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824741,1,4,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824763,1,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824809,1,5,3,7,2012,"AR",NA,NA,NA,7,"alive"
114824848,1,5,3,7,2012,"AR",NA,NA,NA,7,"alive"
114824855,1,4,3,7,2012,"AR",NA,NA,NA,7,"alive"
114824884,1,4,3,7,2012,"AR",NA,NA,NA,7,"alive"
114824913,1,5,3,7,2012,"AR",NA,NA,NA,7,"alive"
114824933,1,5,3,7,2012,"AR",NA,NA,NA,7,"alive"
114824934,1,5,3,7,2012,"AR",NA,NA,NA,7,"alive"
114824962,1,5,3,7,2012,"AR",NA,NA,NA,7,"alive"
114824990,1,4,3,7,2012,"AR",NA,NA,NA,7,"alive"
114825005,1,5,3,7,2012,"AR",NA,NA,NA,7,"alive"
114825009,1,5,3,7,2012,"AR",NA,NA,NA,7,"alive"
114825015,1,4,3,7,2012,"AR",NA,NA,NA,7,"alive"
114825016,1,4,3,7,2012,"AR",NA,NA,NA,7,"alive"
114825034,1,4,3,7,2012,"AR",NA,NA,NA,7,"alive"
114825208,4,5,26,6,2012,"AR",NA,NA,NA,7,"alive"
114825232,1,4,26,6,2012,"AR",NA,NA,NA,7,"alive"
114825242,1,5,26,6,2012,"AR",NA,NA,NA,7,"alive"
114825249,4,4,26,6,2012,"AR",NA,NA,NA,7,"alive"
114825265,1,4,27,6,2012,"AR",NA,NA,NA,7,"alive"
114825296,1,5,27,6,2012,"AR",NA,NA,NA,7,"alive"
114825310,4,4,27,6,2012,"AR",NA,NA,NA,7,"alive"
114825312,1,5,27,6,2012,"AR",NA,NA,NA,7,"alive"
114825332,1,4,27,6,2012,"AR",NA,NA,NA,7,"alive"
114825334,1,5,27,6,2012,"AR",NA,NA,NA,7,"alive"
114825354,1,4,27,6,2012,"AR",NA,NA,NA,7,"alive"
114825360,1,5,27,6,2012,"AR",NA,NA,NA,7,"alive"
114825415,4,5,26,6,2012,"AR",NA,NA,NA,7,"alive"
114825444,1,5,26,6,2012,"AR",NA,NA,NA,7,"alive"
114825449,1,5,26,6,2012,"AR",NA,NA,NA,7,"alive"
114825451,1,5,26,6,2012,"AR",NA,NA,NA,7,"alive"
114825459,1,4,26,6,2012,"AR",NA,NA,NA,7,"alive"
114825474,4,5,26,6,2012,"AR",NA,NA,NA,7,"alive"
102875690,4,4,26,6,2006,"AR",NA,NA,NA,7,"alive"
102875713,1,4,26,6,2006,"AR",NA,NA,NA,7,"alive"
102875724,1,4,26,6,2006,"AR",NA,NA,NA,7,"alive"
102875735,1,5,26,6,2006,"AR",NA,NA,NA,7,"alive"
102875770,1,4,26,6,2006,"AR",NA,NA,NA,7,"alive"
102875774,1,5,26,6,2006,"AR",NA,NA,NA,7,"alive"
102875813,1,4,26,6,2006,"AR",NA,NA,NA,7,"alive"
102875835,1,5,26,6,2006,"AR",NA,NA,NA,7,"alive"
102875836,1,5,26,6,2006,"AR",NA,NA,NA,7,"alive"
102875858,1,5,26,6,2006,"AR",NA,NA,NA,7,"alive"
102875868,1,4,26,6,2006,"AR",NA,NA,NA,7,"alive"
102875870,1,4,26,6,2006,"AR",NA,NA,NA,7,"alive"
102875911,1,4,26,6,2006,"AR",NA,NA,NA,7,"alive"
102875916,1,4,26,6,2006,"AR",NA,NA,NA,7,"alive"
102875917,1,5,26,6,2006,"AR",NA,NA,NA,7,"alive"
102875963,1,5,26,6,2006,"AR",NA,NA,NA,7,"alive"
102875972,1,4,26,6,2006,"AR",NA,NA,NA,7,"alive"
102875981,1,4,26,6,2006,"AR",NA,NA,NA,7,"alive"
102875985,1,4,26,6,2006,"AR",NA,NA,NA,7,"alive"
102875990,1,5,26,6,2006,"AR",NA,NA,NA,7,"alive"
102875045,1,5,19,6,2006,"AR",NA,NA,NA,7,"alive"
102875063,1,4,19,6,2006,"AR",NA,NA,NA,7,"alive"
102875074,1,4,19,6,2006,"AR",NA,NA,NA,7,"alive"
102875082,1,4,19,6,2006,"AR",NA,NA,NA,7,"alive"
102875098,1,4,19,6,2006,"AR",NA,NA,NA,7,"alive"
102875103,1,4,19,6,2006,"AR",NA,NA,NA,7,"alive"
102875133,1,4,19,6,2006,"AR",NA,NA,NA,7,"alive"
102875147,1,5,19,6,2006,"AR",NA,NA,NA,7,"alive"
102875152,1,4,19,6,2006,"AR",NA,NA,NA,7,"alive"
102875183,1,4,19,6,2006,"AR",NA,NA,NA,7,"alive"
102875261,1,5,19,6,2006,"AR",NA,NA,NA,7,"alive"
102875263,1,4,19,6,2006,"AR",NA,NA,NA,7,"alive"
102875268,1,5,19,6,2006,"AR",NA,NA,NA,7,"alive"
102875270,1,5,19,6,2006,"AR",NA,NA,NA,7,"alive"
102875283,1,4,20,6,2006,"AR",NA,NA,NA,7,"alive"
102875294,1,5,20,6,2006,"AR",NA,NA,NA,7,"alive"
102875298,1,4,20,6,2006,"AR",NA,NA,NA,7,"alive"
102875299,1,5,20,6,2006,"AR",NA,NA,NA,7,"alive"
102875312,4,5,20,6,2006,"AR",NA,NA,NA,7,"alive"
102875357,4,4,20,6,2006,"AR",NA,NA,NA,7,"alive"
102875387,1,5,20,6,2006,"AR",NA,NA,NA,7,"alive"
102875388,1,5,20,6,2006,"AR",NA,NA,NA,7,"alive"
102875398,1,5,20,6,2006,"AR",NA,NA,NA,7,"alive"
102875426,1,4,20,6,2006,"AR",NA,NA,NA,7,"alive"
102875461,1,5,20,6,2006,"AR",NA,NA,NA,7,"alive"
102875469,1,5,20,6,2006,"AR",NA,NA,NA,7,"alive"
102875505,1,4,20,6,2006,"AR",NA,NA,NA,7,"alive"
102875506,1,4,20,6,2006,"AR",NA,NA,NA,7,"alive"
102875508,1,5,20,6,2006,"AR",NA,NA,NA,7,"alive"
102875513,1,5,20,6,2006,"AR",NA,NA,NA,7,"alive"
102875531,1,5,20,6,2006,"AR",NA,NA,NA,7,"alive"
102875535,1,4,20,6,2006,"AR",NA,NA,NA,7,"alive"
102875544,1,5,20,6,2006,"AR",NA,NA,NA,7,"alive"
102875563,1,4,20,6,2006,"AR",NA,NA,NA,7,"alive"
102875578,1,5,26,6,2006,"AR",NA,NA,NA,7,"alive"
102875598,1,4,26,6,2006,"AR",NA,NA,NA,7,"alive"
102875608,1,5,26,6,2006,"AR",NA,NA,NA,7,"alive"
102875617,1,5,26,6,2006,"AR",NA,NA,NA,7,"alive"
102875619,1,4,26,6,2006,"AR",NA,NA,NA,7,"alive"
102875632,4,5,26,6,2006,"AR",NA,NA,NA,7,"alive"
102875664,1,5,26,6,2006,"AR",NA,NA,NA,7,"alive"
100889113,1,5,25,6,2009,"AR",NA,NA,NA,7,"alive"
100889114,1,5,25,6,2009,"AR",NA,NA,NA,7,"alive"
100889220,1,5,25,6,2009,"AR",NA,NA,NA,7,"alive"
100889451,1,5,30,6,2009,"AR",NA,NA,NA,7,"alive"
100889224,1,4,25,6,2009,"AR",NA,NA,NA,7,"alive"
100889037,1,4,25,6,2009,"AR",NA,NA,NA,7,"alive"
100889044,1,5,25,6,2009,"AR",NA,NA,NA,7,"alive"
100889057,1,5,25,6,2009,"AR",NA,NA,NA,7,"alive"
100889065,1,5,25,6,2009,"AR",NA,NA,NA,7,"alive"
100889088,1,4,25,6,2009,"AR",NA,NA,NA,7,"alive"
100889267,1,5,30,6,2009,"AR",NA,NA,NA,7,"alive"
100889295,1,5,30,6,2009,"AR",NA,NA,NA,7,"alive"
100889299,1,4,30,6,2009,"AR",NA,NA,NA,7,"alive"
100888198,1,5,23,6,2009,"AR",NA,NA,NA,7,"alive"
100888199,4,5,23,6,2009,"AR",NA,NA,NA,7,"alive"
104898658,1,5,30,6,2009,"AR",NA,NA,NA,7,"alive"
104898710,2,4,1,7,2009,"AR",NA,NA,NA,7,"alive"
104898717,1,5,1,7,2009,"AR",NA,NA,NA,7,"alive"
104898726,1,5,1,7,2009,"AR",NA,NA,NA,7,"alive"
104898732,1,4,1,7,2009,"AR",NA,NA,NA,7,"alive"
104898758,1,4,1,7,2009,"AR",NA,NA,NA,7,"alive"
104898762,1,5,1,7,2009,"AR",NA,NA,NA,7,"alive"
100889128,1,4,25,6,2009,"AR",NA,NA,NA,7,"alive"
104898775,1,5,1,7,2009,"AR",NA,NA,NA,7,"alive"
104898780,1,5,1,7,2009,"AR",NA,NA,NA,7,"alive"
104898781,1,4,1,7,2009,"AR",NA,NA,NA,7,"alive"
104898833,1,5,1,7,2009,"AR",NA,NA,NA,7,"alive"
104898844,1,4,1,7,2009,"AR",NA,NA,NA,7,"alive"
104898856,1,4,1,7,2009,"AR",NA,NA,NA,7,"alive"
100889143,1,4,25,6,2009,"AR",NA,NA,NA,7,"alive"
100889150,1,5,25,6,2009,"AR",NA,NA,NA,7,"alive"
100889162,1,5,25,6,2009,"AR",NA,NA,NA,7,"alive"
100889163,1,4,25,6,2009,"AR",NA,NA,NA,7,"alive"
97890422,1,5,24,6,2009,"AR",NA,NA,NA,7,"alive"
97890437,1,4,24,6,2009,"AR",NA,NA,NA,7,"alive"
97890498,1,0,24,6,2009,"AR",NA,NA,NA,7,"alive"
98848844,1,5,23,6,2009,"AR",NA,NA,NA,7,"alive"
98848855,1,4,23,6,2009,"AR",NA,NA,NA,7,"alive"
98848858,1,4,23,6,2009,"AR",NA,NA,NA,7,"alive"
98848881,1,4,23,6,2009,"AR",NA,NA,NA,7,"alive"
98848893,1,4,23,6,2009,"AR",NA,NA,NA,7,"alive"
100888708,1,0,24,6,2009,"AR",NA,NA,NA,7,"alive"
100888732,1,0,24,6,2009,"AR",NA,NA,NA,7,"alive"
100888739,1,0,24,6,2009,"AR",NA,NA,NA,7,"alive"
100888740,1,4,24,6,2009,"AR",NA,NA,NA,7,"alive"
104898903,1,4,7,7,2009,"AR",NA,NA,NA,7,"alive"
104898945,1,4,7,7,2009,"AR",NA,NA,NA,7,"alive"
104898950,1,4,7,7,2009,"AR",NA,NA,NA,7,"alive"
104898976,1,4,7,7,2009,"AR",NA,NA,NA,7,"alive"
104898980,4,4,7,7,2009,"AR",NA,NA,NA,7,"alive"
104898999,1,4,7,7,2009,"AR",NA,NA,NA,7,"alive"
104899000,1,5,7,7,2009,"AR",NA,NA,NA,7,"alive"
107821007,1,4,23,6,2010,"AR",NA,NA,NA,7,"alive"
107821012,1,4,23,6,2010,"AR",NA,NA,NA,7,"alive"
107821013,1,4,23,6,2010,"AR",NA,NA,NA,7,"alive"
107821030,4,5,24,6,2010,"AR",NA,NA,NA,7,"alive"
107821054,1,4,24,6,2010,"AR",NA,NA,NA,7,"alive"
107821065,1,4,24,6,2010,"AR",NA,NA,NA,7,"alive"
103881929,1,5,23,6,2008,"AR",NA,NA,NA,7,"alive"
103881956,1,5,23,6,2008,"AR",NA,NA,NA,7,"alive"
103881961,1,5,23,6,2008,"AR",NA,NA,NA,7,"alive"
103881980,1,5,23,6,2008,"AR",NA,NA,NA,7,"alive"
103881988,4,5,23,6,2008,"AR",NA,NA,NA,7,"alive"
103887432,1,5,25,6,2008,"AR",NA,NA,NA,7,"alive"
103887444,1,4,25,6,2008,"AR",NA,NA,NA,7,"alive"
103887445,1,5,25,6,2008,"AR",NA,NA,NA,7,"alive"
103887446,1,4,25,6,2008,"AR",NA,NA,NA,7,"alive"
103887404,1,4,25,6,2008,"AR",NA,NA,NA,7,"alive"
103887413,1,4,25,6,2008,"AR",NA,NA,NA,7,"alive"
103887454,1,4,25,6,2008,"AR",NA,NA,NA,7,"alive"
103887466,1,4,25,6,2008,"AR",NA,NA,NA,7,"alive"
104898005,1,5,25,6,2008,"AR",NA,NA,NA,7,"alive"
104898008,1,4,25,6,2008,"AR",NA,NA,NA,7,"alive"
104898035,1,4,25,6,2008,"AR",NA,NA,NA,7,"alive"
104898037,1,5,25,6,2008,"AR",NA,NA,NA,7,"alive"
104898039,1,5,25,6,2008,"AR",NA,NA,NA,7,"alive"
